鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中壢區,房地(土地+建物),內厝八路189巷112弄91~120號,122.48,,特定農業區,甲種建築用地,1100120,土地1建物1車位0,全,五層,透天厝,住宅、住宅（附屬停車空間）,鋼筋混凝土造,1040525,329.78999999999996,4,2,4,有,有,13950000,42300,,0.0,0,,RPVOMLRJMHGGFBH58DA,316.8,4.32,8.28,無,272
中壢區,房地(土地+建物)+車位,高鐵站前西路二段91~120號,28.97,都市：其他:住宅區,,,1100308,土地1建物1車位2,三層,十層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1020228,215.85,3,2,2,有,有,12680000,58744,坡道平面,83.7,0,,RPQQMLRJMHGGFBH28DA,80.14,1.29,10.28,有,
中壢區,房地(土地+建物),華祥二街31~60號,30.08,都市：其他:住宅區,,,1100224,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820113,86.24000000000001,3,2,2,有,無,3100000,35946,,0.0,0,頂樓加蓋；,RPRQMLRJMHGGFBH38DA,80.31,0.0,3.5,無,
中壢區,房地(土地+建物),元化路111巷1~30號,27.75,都市：其他:住宅區,,,1100227,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,,81.66,3,2,1,有,無,4700000,57556,,0.0,0,,RPPSMLRJMHGGFBH38DA,81.66,0.0,0.0,無,
中壢區,房地(土地+建物)+車位,聖德路二段361~390號,40.08,,特定農業區,甲種建築用地,1100130,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1041007,191.95,4,2,2,有,有,9600000,49433,坡道平面,21.01,1150000,,RPRSMLRJMHGGFBH58DA,95.06,9.54,11.63,有,
中壢區,房地(土地+建物)+車位,聖德路二段391~420號,39.86,,特定農業區,甲種建築用地,1100304,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1041007,191.0,4,2,2,有,有,9200000,46767,坡道平面,21.01,1250000,,RPSSMLRJMHGGFBH68DA,99.6,10.14,5.85,有,
觀音區,房地(土地+建物)+車位,莊敬路421~450號,137.0,都市：其他:第二種住宅區,,,1100224,土地1建物1車位1,全,四層,透天厝,集合住宅、樓梯間,鋼筋混凝土造,1090226,292.26,6,3,7,有,無,19000000,65011,一樓平面,0.0,0,,RPVTMLRJMHGGFBH09DA,254.1,0.0,24.41,有,
中壢區,房地(土地+建物),大智街1~30號,7.37,都市：其他:住宅區,,,1100226,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780529,28.48,1,1,1,有,有,970000,34059,,0.0,0,,RPRUMLRJMHGGFBH78DA,18.0,0.0,4.5,有,273
觀音區,房地(土地+建物),三和村5鄰橫圳頂31~60號,1755.0,,特定農業區,甲種建築用地,1091218,土地1建物1車位0,全,一層,透天厝,住宅、長期照護機構,鋼骨造、磚造,0600520,452.18,15,6,8,有,無,20000000,44230,,0.0,0,含土地增值稅或其他稅費2623841元；親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPUNMLMKMHGGFBH97DA,452.18,0.0,0.0,無,
大溪區,房地(土地+建物)+車位,仁善街91~120號,24.92,都市：其他:第二種住宅區,,,1100227,土地1建物1車位1,三層,十七層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1030113,169.1,2,2,2,有,有,7700000,45535,坡道平面,30.43,0,,RPVOMLMKLHGGFCH18DA,80.68,7.47,5.35,有,274
