編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSOMLQJMHGGFAI28EA,28,89.76,住家用,鋼筋混凝土造,82年6月23日,十二層,二層
RPSOMLQJMHGGFAI28EA,28,12.78,共有部份,鋼筋混凝土造,82年6月23日,十二層,
RPSOMLQJMHGGFAI28EA,28,14.91,共有部份,鋼筋混凝土造,82年6月23日,十三層,
SPQOMLQJMHGGFAI18EA,,284.48,見其他登記事項,見其他登記事項,109年11月24日,四層,一層 二層 三層 四層 見其他登記事項
SPQOMLQJMHGGFAI18EA,,.91,見其他登記事項,見其他登記事項,109年11月24日,一層,
RPPNMLRJMHGGFAI87DA,26,59.02,住家用,鋼筋混凝土造,83年12月15日,六層,一層
RPPNMLRJMHGGFAI87DA,26,18.90,共有部份,鋼筋混凝土造,83年12月15日,六層,
RPSOMLRKKHGGFAI18DA,31,197.73,住家用,鋼筋混凝土造,78年9月30日,四層,一層 二層 三層 四層
RPQNMLSJMHGGFAI18EA,21,101.28,見其他登記事項,鋼筋混凝土造,89年1月11日,十二層,九層
RPQNMLSJMHGGFAI18EA,21,13.53,共有部份,鋼筋混凝土造,89年1月11日,十二層,
RPQNMLSJMHGGFAI18EA,21,20.95,共有部份,鋼筋混凝土造,89年1月11日,十二層,
