編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLQJLHGGFAE67CC,16,82.66,住家用,鋼筋混凝土造,94年6月2日,十五層,
RPSNMLQJLHGGFAE67CC,16,36.91,共有部分,鋼筋混凝土造,94年6月2日,十五層,
RPRNMLQJLHGGFBE67CC,38,14.98,,鋼筋混凝土造,72年2月28日,八層,
RPRNMLQJLHGGFBE67CC,38,1.99,,鋼筋混凝土造,72年2月28日,八層,
RPQNMLQJLHGGFBE57CC,24,103.22,住家用,鋼筋混凝土造,86年4月21日,三十五層,
RPQNMLQJLHGGFBE57CC,24,41.95,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,
RPSNMLQJLHGGFBE77CC,38,14.98,,鋼筋混凝土造,72年2月28日,八層,
RPSNMLQJLHGGFBE77CC,38,1.99,,鋼筋混凝土造,72年2月28日,八層,
RPTNMLQJLHGGFBE87CC,2,41.04,見其他登記事項,見其他登記事項,107年9月11日,二十九層,
RPTNMLQJLHGGFBE87CC,2,21.89,共有部分,見其他登記事項,107年9月11日,二十九層,
RPQNMLQJLHGGFEE87CC,16,374.67,住商用,鋼筋混凝土造,93年10月27日,二層,
RPRNMLQJLHGGFEE97CC,8,80.16,住家用,鋼筋混凝土造,101年10月4日,十五層,
RPRNMLQJLHGGFEE97CC,8,53.05,見其它登記事項,鋼筋混凝土造,101年10月4日,十五層,
RPTNMLQJLHGGFEE18CC,1,52.98,見其它登記事項,見其它登記事項,108年8月16日,十五層,
RPTNMLQJLHGGFEE18CC,1,26.09,見其它登記事項,見其它登記事項,108年8月16日,十五層,
RPSNMLQJLHGGFEE08CC,7,77.28,住家用,鋼筋混凝土造,103年4月29日,十三層,
RPSNMLQJLHGGFEE08CC,7,68.93,見其它登記事項,鋼筋混凝土造,103年4月29日,十三層,
RPPQMLSJLHGGFEE28CC,15,228.96,住商用,鋼筋混凝土造,95年7月6日,十五層,
RPPQMLSJLHGGFEE28CC,15,95.62,見其它登記事項,鋼筋混凝土造,95年7月6日,十五層,
RPWNMLQJLHGGFEE48CC,3,59.56,見其它登記事項,見其它登記事項,106年10月11日,十五層,
RPWNMLQJLHGGFEE48CC,3,32.14,見其它登記事項,見其它登記事項,106年10月11日,十五層,
RPPSMLSJLHGGFEE48CC,25,104.32,住家用,鋼筋混凝土造,85年7月10日,十七層,
RPPSMLSJLHGGFEE48CC,25,33.99,見使用執照,鋼筋混凝土造,85年7月10日,十七層,
RPXOMLSJLHGGFBE58CC,39,68.04,,鋼筋混凝土造,71年1月21日,五層,
RPOPMLSJLHGGFAE67CC,16,112.99,住家用,鋼筋混凝土造,93年12月8日,十四層,
RPOPMLSJLHGGFAE67CC,16,43.85,共有部分,鋼筋混凝土造,93年12月8日,十四層,
RPUOMLSJLHGGFCE38CC,29,119.70,住家用,鋼筋混凝土造,81年4月28日,五層,
RPUOMLSJLHGGFCE38CC,29,7.10,見使用執照,鋼筋混凝土造,81年4月28日,五層,
RPOPMLSJLHGGFBE77CC,53,96.86,,加強磚造,56年12月6日,二層,
RPVOMLSJLHGGFAE28CC,19,191.13,住商用,鋼筋混凝土造,90年12月21日,五層,
RPWOMLSJLHGGFAE38CC,41,18.27,,鋼筋混凝土造,69年6月18日,十二層,
RPWOMLSJLHGGFAE38CC,41,9.13,,鋼筋混凝土造,69年6月18日,十二層,
RPWNMLSJLHGGFCE48CC,44,84.43,住家用,鋼筋混凝土造,66年4月25日,四層,
RPVOMLSJLHGGFCE48CC,42,60.75,,鋼筋混凝土造,68年4月20日,四層,
RPSOMLTJLHGGFCE28CC,35,97.39,,鋼筋混凝土造,74年11月15日,五層,
RPSOMLTJLHGGFCE28CC,35,2.55,見使用執照,鋼筋混凝土造,74年11月15日,五層,
RPOPMLTJLHGGFAE77CC,41,23.24,,鋼筋混凝土造,68年12月18日,十二層,
RPOPMLTJLHGGFAE77CC,41,6.57,見使用執照,鋼筋混凝土造,68年12月18日,十二層,
RPOPMLTJLHGGFCE97CC,5,44.32,見其它登記事項,鋼筋混凝土造,104年12月16日,十三層,
RPOPMLTJLHGGFCE97CC,5,25.05,見其它登記事項,鋼筋混凝土造,104年12月16日,十三層,
RPQNMLTJLHGGFDE08CC,28,36.43,住家用,鋼筋混凝土造,81年10月29日,八層,
RPVOMLTJLHGGFDE68CC,39,24.53,,鋼筋混凝土造,71年2月26日,十二層,
RPVOMLTJLHGGFDE68CC,39,6.84,,鋼筋混凝土造,71年2月26日,十二層,
RPVNMLTJLHGGFAE28CC,38,33.76,,鋼筋混凝土造,71年12月10日,十二層,
RPQPMLTJLHGGFAE97CC,39,31.03,,鋼筋混凝土造,71年2月26日,十二層,
RPQPMLTJLHGGFAE97CC,39,5.60,,鋼筋混凝土造,71年2月26日,十二層,
RPVNMLTJLHGGFBE38CC,39,91.69,,鋼筋混凝土造,70年12月28日,五層,
RPTNMLTJLHGGFBE18CC,27,119.26,住家用,鋼筋混凝土造,83年6月15日,七層,
RPTNMLTJLHGGFBE18CC,27,57.82,見使用執照,鋼筋混凝土造,83年6月15日,七層,
RPVOMLTJLHGGFBE48CC,52,47.39,,鋼筋混凝土造,58年7月3日,五層,
RPOOMLTJLHGGFEE08CC,24,19.14,住家用,鋼筋混凝土造,85年10月12日,十一層,
RPOOMLTJLHGGFEE08CC,24,6.16,見使用執照,鋼筋混凝土造,85年10月12日,十一層,
RPSOMLTJLHGGFEE48CC,32,159.27,住家用,鋼筋混凝土造,78年6月12日,十七層,
RPXOMLTJLHGGFEE98CC,15,356.78,住家用,鋼筋混凝土造,95年4月25日,五層,
RPXNMLTJLHGGFGE09CC,25,97.90,住家用,鋼筋混凝土造,85年7月5日,十八層,
RPXNMLTJLHGGFGE09CC,25,25.75,共有部份,鋼筋混凝土造,85年7月5日,十八層,
RPXPMLTJLHGGFEE09CC,24,86.06,住家用,鋼筋混凝土造,86年4月21日,二十二層,
RPXPMLTJLHGGFEE09CC,24,28.12,見使用執照,鋼筋混凝土造,86年4月21日,二十二層,
RPVPMLTJLHGGFEE88CC,6,52.51,住家用,見其它登記事項,103年11月25日,十五層,
RPVPMLTJLHGGFEE88CC,6,44.53,見其它登記事項,見其它登記事項,103年11月25日,十五層,
RPOPMLTJLHGGFGE38CC,29,96.58,住家用,鋼筋混凝土造,80年12月12日,七層,
RPOPMLTJLHGGFGE38CC,29,44.75,共有部份,鋼筋混凝土造,80年12月12日,七層,
RPTOMLTJLHGGFGE78CC,39,73.65,住家用,鋼筋混凝土造,71年4月30日,五層,
RPRNMLTJLHGGFFE38CC,25,116.17,住家用,鋼筋混凝土造,84年11月18日,二十四層,
RPTNMLTJLHGGFFE58CC,3,19.92,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPTNMLTJLHGGFFE58CC,3,9.70,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPUNMLTJLHGGFFE68CC,3,19.92,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPUNMLTJLHGGFFE68CC,3,9.70,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPVNMLTJLHGGFFE78CC,3,19.92,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
RPVNMLTJLHGGFFE78CC,3,9.70,見其他登記事項,鋼筋混凝土造,107年8月20日,七層,
