鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
礁溪鄉,房地(土地+建物),信義路34巷1~30號,7.66,都市：其他:商業區,,,1100302,土地2建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0971231,67.67,1,1,1,有,有,6150000,90882,,0.0,0,夾層；,RPTOMLTLLHGGFBG58DA,31.57,4.77,0.0,有,
壯圍鄉,土地,復興段991~1020地號,1572.0,,特定農業區,甲種建築用地,1100114,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25000000,15903,,0.0,0,,RPUOMLQLLHGGFBG38DA,0.0,0.0,0.0,無,
宜蘭市,土地,南津段31~60地號,1030.12,都市：其他:農業區,,,1100224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8570000,8319,,0.0,0,,RPUOMLPKLHGGFBG18DA,0.0,0.0,0.0,無,
礁溪鄉,土地,朝陽段571~600地號,1366.0,,一般農業區,農牧用地,1100223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,1464,,0.0,0,,RPQNMLRKLHGGFBG87DA,0.0,0.0,0.0,無,
五結鄉,房地(土地+建物),自強東路31~60號,86.0,都市：其他:住宅區,,,1100301,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820604,167.25,5,4,5,有,無,7600000,45441,,0.0,0,其他增建：一樓至三樓後方及四樓前方雨遮屋凸,RPTOMLKMLHGGFAG67DA,167.25,0.0,0.0,無,
五結鄉,土地,隆昌段811~840地號,235.79,都市：其他:保護區,,,1100306,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9370000,39739,,0.0,0,未登記建物；,RPUOMLKMLHGGFAG77DA,0.0,0.0,0.0,無,
冬山鄉,房地(土地+建物),香和路257巷20弄1~30號,101.1,都市：其他:住宅區,,,1100310,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1050126,163.89,3,2,3,有,無,11750000,71694,,0.0,0,,RPPNMLLMLHGGFAG27DA,147.19,0.0,16.7,無,019
冬山鄉,土地,八仙段271~300地號,1097.0,,特定農業區,農牧用地,1100226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3484300,3176,,0.0,0,,RPSNMLLMLHGGFAG57DA,0.0,0.0,0.0,無,
蘇澳鎮,房地(土地+建物),蘇南路151~180號,22.51,都市：其他:商業區,,,1100311,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831209,118.27,4,2,2,有,無,3600000,30439,,0.0,0,,RPOOMLLMLHGGFAG27DA,0.0,0.0,0.0,有,020
羅東鎮,房地(土地+建物)+車位,純精路三段151~180號,24.1,都市：其他:住宅區,,,1100312,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1080122,122.59,2,2,1,有,有,9080000,74068,坡道平面,0.0,0,,RPROMLLMLHGGFAG57DA,52.42,0.0,5.55,有,021
冬山鄉,房地(土地+建物),東六路151~180號,930.51,,風景區,農牧用地,1100131,土地1建物1車位0,全,三層,透天厝,農舍,鋼筋混凝土造,1030527,248.46,4,2,5,有,無,18300000,73654,,0.0,0,,RPTOMLLMLHGGFAG77DA,235.14,0.0,13.32,無,
五結鄉,房地(土地+建物),新店路31~60號,332.2,,鄉村區,乙種建築用地,1100305,土地1建物1車位0,全,一層,透天厝,住家用,木造,0320501,44.5,2,1,1,有,無,3000000,67416,,0.0,0,,RPPNMLLJMHGGFAG07DA,44.5,0.0,0.0,無,
羅東鎮,房地(土地+建物),富農路三段150巷31~60號,107.72,,特定農業區,甲種建築用地,1100310,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0811120,160.11,2,2,3,有,無,7500000,46843,,0.0,0,後方廚房其他增建；,RPRNMLLJMHGGFAG27DA,148.5,3.16,8.45,無,
冬山鄉,房地(土地+建物),鹿埔路271~300號,68.26,,鄉村區,乙種建築用地,1100226,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700728,105.52,3,2,2,有,無,4800000,45489,,0.0,0,,RPPOMLTLLHGGFAG08DA,105.52,0.0,0.0,無,
冬山鄉,房地(土地+建物),香城路311巷2弄1~30號,93.0,,鄉村區,乙種建築用地,1100312,土地2建物1車位0,全,三層,透天厝,鄉村住宅,鋼筋混凝土造,0840511,140.47,4,2,3,有,無,3190000,22709,,0.0,0,,RPVNMLTLLHGGFAG58DA,129.58,3.03,7.86,無,
三星鄉,土地,尚義段1741~1770地號,150.0,,特定農業區,甲種建築用地,1100302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,16000,,0.0,0,包含二棟未登記建物一併出賣在內未登記建物；,RPQNMLTLLHGGFAG08DA,0.0,0.0,0.0,無,
羅東鎮,房地(土地+建物),天津路61~90號,10.47,都市：其他:住宅區,,,1100322,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820723,54.82,3,2,2,有,無,2200000,40139,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPPMLQLLHGGFAG87DA,38.45,0.0,2.83,有,
蘇澳鎮,土地,朝陽段91~120地號,500.0,,鄉村區,乙種建築用地,1091014,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,16000,,0.0,0,未登記建物；,RPTNMLOLLHGGFAG87DA,0.0,0.0,0.0,無,022
羅東鎮,房地(土地+建物),崇德街91~120號,27.9,都市：其他:住宅區,,,1100210,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820429,87.2,3,2,1,有,有,4280000,49083,,0.0,0,,RPROMLQLLHGGFAG97DA,83.55,0.0,0.0,有,023
羅東鎮,房地(土地+建物),純精路三段151~180號,8.22,都市：其他:住宅區,,,1100308,土地2建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851109,66.69,2,1,1,有,有,3600000,53981,,0.0,0,,RPTOMLLKLHGGFAG57DA,44.44,0.0,7.29,有,
