編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLNLLHGGFAG67DA,29,59.26,住家用,鋼筋混凝土造,81年8月24日,五層,四層
RPOPMLLMLHGGFAG37DA,23,111.91,鄉村住宅,鋼筋混凝土造,87年6月2日,五層,四層
RPOPMLLMLHGGFAG37DA,23,53.34,防空避難室.停車場.梯間.共同使用部份,鋼筋混凝土造,87年6月2日,五層,
RPUNMLLMLHGGFAG77DA,47,101.68,住家用,鋼筋混凝土加強磚造,61年4月15日,二層,一層 二層
RPVOMLKMLHGGFBG97DA,,166.40,住商用,鋼筋混凝土加強磚造,,四層,一層 二層 三層 四層 騎樓
RPPOMLLMLHGGFBG47DA,14,148.93,農舍,鋼骨造,96年8月8日,一層,一層
RPWNMLLJMHGGFBG87DA,2,195.43,停車空間、住宅,鋼筋混凝土造,108年2月21日,四層,一層 二層 三層 四層
RPWNMLLJMHGGFBG87DA,2,.33,本共有部分項目有：電信室等１項,鋼筋混凝土造,108年2月21日,一層,
RPVOMLLMLHGGFBG08DA,27,31.27,共有部分,鋼筋混凝土造,83年5月9日,七層,
RPVOMLLMLHGGFBG08DA,27,101.43,住家用,鋼筋混凝土造,83年5月9日,七層,七層
RPTNMLQJMHGGFAG08EA,5,214.05,店舖、住宅、樓梯間,鋼筋混凝土造,105年2月24日,三層,一層 二層 三層 見其他登記事項
RPQPMLKMLHGGFBG57DA,,167.94,住家用,鋼筋混凝土造,109年10月12日,三層,一層 二層 三層
RPXOMLQLLHGGFBG68DA,16,114.47,住家用,鋼筋混凝土造,93年9月27日,十四層,十二層
RPXOMLQLLHGGFBG68DA,16,42.76,共有部分,鋼筋混凝土造,93年9月27日,十四層,
RPXOMLQLLHGGFBG68DA,16,18.00,共有部分,鋼筋混凝土造,93年9月27日,十四層,
RPTOMLLJMHGGFBG67DA,,242.51,住家用,鋼筋混凝土造,109年5月26日,四層,一層 二層 三層 四層
RPUOMLLJMHGGFBG77DA,15,191.52,住家用,鋼筋混凝土造,95年5月30日,三層,一層 二層 三層
RPPOMLLJMHGGFBG27DA,26,229.62,住商用,鋼筋混凝土造,84年6月29日,四層,一層 二層 三層 四層 騎樓
RPOPMLKMLHGGFBG37DA,,174.42,住家用,鋼筋混凝土造,109年10月12日,三層,一層 二層 三層
RPXOMLLJMHGGFBG18EA,1,171.19,住家用,鋼筋混凝土造,109年3月16日,三層,一層 二層 三層
RPRNMLQJMHGGFBG87DA,26,70.57,住家用,鋼筋混凝土造,84年3月3日,七層,四層
RPRNMLQJMHGGFBG87DA,26,13.61,共有部分,鋼筋混凝土造,84年3月3日,七層,
RPWOMLLJMHGGFBG08EA,1,171.19,住家用,鋼筋混凝土造,109年3月16日,三層,一層 二層 三層
RPTNMLQJMHGGFBG18EA,25,.34,住家用,鋼筋混凝土造,85年7月17日,七層,
RPTNMLQJMHGGFBG18EA,25,31.84,住家用,鋼筋混凝土造,85年7月17日,七層,六層
RPTNMLQJMHGGFBG18EA,25,17.23,共有部份,鋼筋混凝土造,85年7月17日,七層,
RPOOMLQJMHGGFBG77EA,39,151.76,住家用,鋼筋混凝土加強磚造,70年8月1日,二層,一層 二層 見其他登記事項
RPVOMLQJMHGGFBG48EA,13,33.87,集合住宅,鋼筋混凝土造,97年6月25日,十三層,五層
RPVOMLQJMHGGFBG48EA,13,27.14,共有部份,鋼筋混凝土造,97年6月25日,十三層,
RPVOMLQJMHGGFBG48EA,13,.35,共有部份,鋼筋混凝土造,97年6月25日,十三層,
RPTNMLRJMHGGFBG18DA,25,85.07,住家用,鋼筋混凝土造,85年6月5日,六層,六層
RPTNMLRJMHGGFBG18DA,25,13.27,共有部分,鋼筋混凝土造,85年6月5日,六層,
