編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLRJMHGGFAD57EA,25,222.03,住商用,鋼筋混凝土造,85年2月13日,四層,一層 二層 三層 四層 屋頂突出物
RPXNMLSJMHGGFDD68EA,24,29.26,住家用,鋼筋混凝土造,86年4月25日,十二層,八層
RPXNMLSJMHGGFDD68EA,24,12.12,共有部分,鋼筋混凝土造,86年4月25日,十二層,
RPOOMLSJMHGGFDD87EA,24,44.40,住家用,鋼筋混凝土造,86年4月25日,十二層,八層
RPOOMLSJMHGGFDD87EA,24,20.70,共有部分,鋼筋混凝土造,86年4月25日,十二層,
RPUOMLRJMHGGFKD09EA,41,103.42,住家用,加強磚造,69年7月1日,二層,一層 二層 騎樓
RPRNMLSJMHGGFKD78EA,29,63.03,住家用,鋼筋混凝土造,81年8月29日,五層,三層
RPRNMLSJMHGGFKD78EA,29,23.12,共有部分,鋼筋混凝土造,81年8月29日,五層,
RPROMLRJMHGGFGD38EA,43,103.54,住家用,加強磚造,67年7月14日,二層,一層 二層 陽台
RPWOMLQLLHGGFKD66EA,28,118.73,住家用,鋼筋混凝土造,81年7月7日,六層,五層 六層
RPWOMLQLLHGGFKD66EA,28,13.79,共有部分,鋼筋混凝土造,81年7月7日,六層,
RPWOMLQLLHGGFKD66EA,28,2.39,共有部分,鋼筋混凝土造,81年7月7日,六層,
RPWOMLQLLHGGFKD66EA,28,1.01,共有部分,鋼筋混凝土造,81年7月7日,六層,
RPWOMLQLLHGGFKD66EA,28,3.87,共有部分,鋼筋混凝土造,81年7月7日,六層,
RPWOMLQLLHGGFKD66EA,28,5.80,共有部分,鋼筋混凝土造,81年7月7日,六層,
RPPPMLRJMHGGFHD38EA,,194.63,住家用,鋼筋混凝土造,109年12月28日,四層,一層 二層 三層 四層
RPQPMLRJMHGGFHD48EA,,194.54,住家用,鋼筋混凝土造,109年12月28日,四層,一層 二層 三層 四層
