交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,龍過脈段901~930地號,1081023,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,1300000,728,0,11
土地,龍過脈段901~930地號,1100323,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1950000,1093,0,11
土地,上岩灣段481~510地號,1041018,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,14000000,10628,0,12
土地,上岩灣段481~510地號,1091118,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,55500660,8167,0,12
土地,鸞山段1111~1140地號,1100226,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,44426,458,0,13
土地,鸞山段1111~1140地號,1100226,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,44426,458,0,13
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,44426,458,0,13
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,44426,458,0,13
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,44426,458,0,13
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,44426,458,0,13
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,44426,458,0,13
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,22213,458,0,13
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,22213,458,0,13
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,44426,458,0,13
土地,鸞山段1111~1140地號,1100226,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,44426,458,0,13
土地,鸞山段1111~1140地號,1100226,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5672,458,0,14
土地,鸞山段1111~1140地號,1100226,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5672,458,0,14
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5672,458,0,14
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5672,458,0,14
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5672,458,0,14
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5672,458,0,14
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5672,458,0,14
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2836,458,0,14
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2836,458,0,14
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5672,458,0,14
土地,鸞山段1111~1140地號,1100226,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5672,458,0,14
土地,鸞山段1111~1140地號,1100226,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3417,458,0,15
土地,鸞山段1111~1140地號,1100226,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3417,458,0,15
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3417,458,0,15
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3417,458,0,15
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3417,458,0,15
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3417,458,0,15
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3417,458,0,15
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1709,458,0,15
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1709,458,0,15
土地,鸞山段1111~1140地號,1100326,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3417,458,0,15
土地,鸞山段1111~1140地號,1100226,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3417,458,0,15
房地(土地+建物),臺東縣臺東市中華路三段66巷31~60號,1041107,土地1建物1車位0,全,三層,透天厝,0,255.46,5,2,5,有,無,9500000,37188,0,16
房地(土地+建物),中華路三段66巷31~60號,1100207,土地1建物1車位0,全,三層,透天厝,5,255.46,5,2,5,有,無,11500000,45017,0,16
