鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
北屯區,房地(土地+建物),雷中街112巷28弄1~30號,11.91,都市：其他:第二種住宅區,,,1100222,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871111,120.41,3,2,2,有,有,6250000,51906,,0.0,0,,RPWNMLKKLHGGFBB27DA,79.81,0.0,11.46,有,
北區,房地(土地+建物),健行路86巷1弄1~30號,44.13,非都市： ; 非都市編定：,,,1100304,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711229,101.41,10,0,10,有,無,9000000,88749,,0.0,0,陽台外推；,RPQSMLPKLHGGFBB67DA,85.49,0.0,15.92,無,
北屯區,房地(土地+建物)+車位,遼寧路二段31~60號,19.95,都市：其他:第二種住宅區,,,1100222,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830207,149.61,4,2,2,有,有,7460000,49863,坡道平面,0.0,0,,RPPTMLTKLHGGFBB08DA,91.79,3.31,10.66,有,0006
北區,房地(土地+建物),錦南街31~60號,21.38,非都市： ; 非都市編定：,,,1100309,土地8建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0740323,86.99,3,2,2,有,有,6200000,71273,,0.0,0,陽台外推；,RPPNMLMLLHGGFBB86DA,74.62,2.19,10.18,有,0007
北屯區,房地(土地+建物)+車位,太和一街121~150號,25.76,都市：其他:第三種住宅區。,,,1100306,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1041103,178.51,3,2,2,有,有,10050000,56299,坡道平面,42.99,0,,RPXQMLMLLHGGFBB97DA,81.24,0.0,8.38,有,0008
北屯區,房地(土地+建物)+車位,柳陽西街61~90號,11.8,都市：其他:第二種住宅區,,,1100228,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010814,124.34,2,2,1,有,有,8380000,67396,坡道平面,18.56,0,,RPTTMLNLLHGGFBB97DA,60.11,1.51,9.62,有,
北屯區,房地(土地+建物),環中東路二段361~390號,182.2,都市：其他:第三種住宅區。,,,1100225,土地4建物1車位0,全,五層,透天厝,住宅．停車空間,鋼筋混凝土造,1050201,346.22,5,2,6,有,無,32240000,93120,,0.0,0,其他增建；,RPVTMLNLLHGGFBB18DA,336.29,0.0,9.93,有,
北屯區,房地(土地+建物)+車位,環太東路451~480號,24.62,都市：其他:第三種住宅區。,,,1100221,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090820,153.21,3,2,2,有,有,8700000,56785,坡道平面,23.87,0,,RPWTMLNLLHGGFBB28DA,74.66,1.16,11.0,有,0009
北區,房地(土地+建物),進化路571~600號,7.54,都市：其他:第三種住宅區。,,,1100227,土地1建物1車位0,四層,十六層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0800606,92.95,1,0,0,有,有,3900000,41958,,0.0,0,,RPXNMLPLLHGGFBB97DA,72.94,0.0,0.0,有,
北屯區,房地(土地+建物),松安街271~300號,68.0,都市：其他:第二種住宅區,,,1100214,土地1建物1車位0,全,四層,透天厝,住宅，樓梯間,鋼筋混凝土造,0861104,196.24,6,2,7,有,無,16900000,86119,,0.0,0,其他增建；,RPXRMLPLLHGGFBB38DA,167.79,0.0,28.45,無,
