交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物)+車位,台北市士林區通河西街二段121~150號,1020403,土地1建物2車位2,十層,十四層,住宅大樓(11層含以上有電梯),2,261.28,4,2,2,有,有,32500000,124388,0,039
房地(土地+建物),通河西街二段121~150號,1100303,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),10,188.84,3,2,3,有,有,26280000,139165,0,039
車位,通河西街二段121~150號,1090812,土地1建物1車位1,一層,十四層,其他,9,36.22,0,0,0,有,有,2000000,,2000000,040
車位,通河西街二段121~150號,1100112,土地1建物1車位1,一層,十四層,其他,10,36.22,0,0,0,無,有,2080000,,2080000,040
車位,通河西街二段121~150號,1100312,土地1建物1車位1,一層,十四層,其他,10,36.22,0,0,0,無,有,2080000,,2080000,040
房地(土地+建物)+車位,臺北市信義區忠孝東路五段236巷45弄1~30號,1041008,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),16,255.20000000000002,2,2,2,有,有,81500000,378604,3500000,041
房地(土地+建物)+車位,忠孝東路五段236巷45弄1~30號,1100308,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),21,255.20000000000002,3,2,2,有,有,68000000,266458,0,041
建物,中山北路一段135巷1~30號,1100325,土地0建物1車位0,全,五層,透天厝,-1,287.01,30,0,30,有,無,3000000,10453,0,042
建物,中山北路一段135巷1~30號,1100325,土地0建物1車位0,全,五層,透天厝,-1,287.01,30,0,30,有,無,3000000,10453,0,042
房地(土地+建物)+車位,臺北市內湖區行善路361~390號,1021224,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),0,171.09,0,0,0,無,有,28480000,168896,2600000,044
房地(土地+建物)+車位,行善路361~390號,1100324,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),7,171.09,1,1,1,有,有,25000000,146122,0,044
車位,台北市內湖區民權東路六段481~510號,1020322,土地0建物0車位3,地下三層,十四層,其他,13,126.8,0,0,0,有,有,3850000,,0,045
車位,台北市內湖區民權東路六段481~510號,1020522,土地0建物0車位1,地下三層,十四層,住宅大樓(11層含以上有電梯),13,42.269999999999996,0,0,0,無,有,1520000,,0,045
車位,臺北市內湖區民權東路六段481~510號,1060122,土地0建物0車位1,地下三層,十四層,其他,17,42.269999999999996,0,0,0,有,有,1500000,,1500000,045
房地(土地+建物)+車位,臺北市內湖區民權東路六段481~510號,1080122,土地3建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),19,93.91,4,2,2,有,有,12000000,127768,0,045
車位,臺北市內湖區民權東路六段481~510號,1080822,土地0建物0車位1,地下三層,十四層,其他,19,42.269999999999996,0,0,0,有,有,1700000,,1700000,045
車位,臺北市內湖區民權東路六段481~510號,1080922,土地0建物0車位1,地下三層,十四層,其他,19,42.269999999999996,0,0,0,有,有,1600000,,1600000,045
車位,臺北市內湖區民權東路六段481~510號,1081222,土地0建物0車位1,地下三層,十四層,其他,20,42.269999999999996,0,0,0,有,有,1200000,,1200000,045
車位,民權東路六段481~510號,1090822,土地3建物1車位1,地下三層,十四層,其他,20,42.269999999999996,0,0,0,有,有,1600000,,1600000,045
車位,民權東路六段481~510號,1100322,土地3建物1車位1,地下三層,十四層,其他,21,42.269999999999996,0,0,0,有,有,1600000,,1600000,045
房地(土地+建物),台北市中山區民生東路二段127巷1~30號,1020323,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),30,61.56999999999999,2,1,1,有,有,12500000,203021,0,046
