交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,石螺段1801~1830地號,1090723,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3856300,21172,0,040
土地,石螺段1801~1830地號,1090923,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9674700,21177,0,040
土地,石螺段1801~1830地號,1100323,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,70000,21212,0,040
土地,嘉興段811~840地號,1080519,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,4860000,20000,0,041
土地,嘉興段811~840地號,920519,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2291000,6399,0,041
土地,嘉興段811~840地號,770419,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6240000,20000,0,041
土地,嘉興段811~840地號,1100319,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7500000,4719,0,041
房地(土地+建物)+車位,高雄市鳳山區鳳甲一街91~120號,1031126,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),0,150.11,3,2,2,有,無,6770000,45100,0,042
房地(土地+建物)+車位,鳳甲一街91~120號,1100226,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),6,150.11,3,2,2,有,有,8800000,58624,0,042
房地(土地+建物),高雄市鳳山區北昌三街61~90號,1030919,土地1建物1車位0,一層，見其他登記事項,十五層,店面(店鋪),0,84.41,1,1,1,有,有,7700000,91221,0,043
房地(土地+建物),北昌三街61~90號,1100219,土地1建物1車位0,一層，見其它登記事項,十五層,住宅大樓(11層含以上有電梯),6,84.41,1,1,2,有,有,8880000,105201,0,043
房地(土地+建物),高雄市鳳山區埤頂里建國路一段53巷139弄1~30號,1021218,土地1建物1車位0,全,二層,透天厝,33,89.98,3,2,2,有,無,4800000,53345,0,044
房地(土地+建物),建國路一段53巷139弄1~30號,1100218,土地1建物1車位0,全,二層,透天厝,41,89.98,5,2,2,有,無,6720000,74683,0,044
土地,北屋段271~300地號,1030328,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,14969800,58987,0,045
土地,北屋段271~300地號,1100228,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,26800000,105603,0,045
房地(土地+建物),高雄市仁武區水管路二段361~390號,1020811,土地1建物1車位0,全,四層,透天厝,3,240.54,5,2,3,有,無,11700000,48641,0,046
房地(土地+建物),水管路二段361~390號,1100111,土地1建物1車位0,全,四層,透天厝,11,240.54,8,2,7,有,無,19000000,78989,0,046
房地(土地+建物),高雄市仁武區八德南路398巷31~60號,1021116,土地4建物1車位0,全,四層,透天厝,17,205.73,1,2,3,有,無,5800000,28192,0,047
房地(土地+建物),高雄市仁武區八德南路398巷31~60號,1070816,土地4建物1車位0,全,四層,透天厝,22,205.73,4,2,4,有,無,7800000,37914,0,047
房地(土地+建物),八德南路398巷31~60號,1090916,土地4建物1車位0,全,四層,透天厝,24,205.73,5,2,4,有,有,8200000,39858,0,047
房地(土地+建物),八德南路398巷31~60號,1100216,土地4建物1車位0,全,四層,透天厝,25,205.73,5,2,4,有,無,12500000,60759,0,047
土地,磚子,1091203,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,30000000,41650,0,048
土地,磚子,1100303,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,29300000,42232,0,048
