編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
XPSNMLQJMHGGFFK76DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
XPSNMLQJMHGGFFK76DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
XPSNMLQJMHGGFFK76DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
XPSNMLQJMHGGFFK76DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
XPSNMLQJMHGGFFK76DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
XPSNMLQJMHGGFFK76DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
XPSNMLQJMHGGFFK76DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
XPSNMLQJMHGGFFK76DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
XPSNMLQJMHGGFFK76DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
XPSNMLQJMHGGFFK76DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
XPSNMLQJMHGGFFK76DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
XPSNMLQJMHGGFFK76DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
XPSNMLQJMHGGFFK76DA,28,60.46,住家用,加強磚造,82年6月12日,二層,一層 二層
XPSNMLQJMHGGFFK76DA,28,58.82,住家用,加強磚造,82年6月12日,二層,一層 二層
XPSNMLQJMHGGFFK76DA,28,58.82,住家用,加強磚造,82年6月12日,二層,一層 二層
XPSNMLQJMHGGFFK76DA,28,58.82,住家用,加強磚造,82年6月12日,二層,一層 二層
XPSNMLQJMHGGFFK76DA,28,58.82,住家用,加強磚造,82年6月12日,二層,一層 二層
XPSNMLQJMHGGFFK76DA,28,60.46,住家用,加強磚造,82年6月12日,二層,一層 二層
RPQNMLTLLHGGFDK78DA,6,97.55,商業用,鋼筋混凝土造,103年9月29日,十五層,一層
RPQNMLTLLHGGFDK78DA,6,15.30,共有部分,鋼筋混凝土造,103年9月29日,十五層,
RPQNMLTLLHGGFDK78DA,6,21.05,共有部分,鋼筋混凝土造,103年9月29日,十五層,
RPPOMLSKKHGGFFK68DA,4,272.70,停車空間、住宅,鋼筋混凝土造,106年4月25日,三層,一層 二層 三層 地下一層 見其他登記事項
RPPOMLSKKHGGFFK68DA,4,39.76,停車空間、住宅、蓄水池、防空避難室、受電室、電信機房、管委會,鋼筋混凝土造,106年4月25日,十四層,
RPWNMLPJKHGGFFK88DA,4,136.35,停車空間、住宅,鋼筋混凝土造,106年4月25日,三層,一層 二層 三層 地下一層 見其他登記事項
RPWNMLPJKHGGFFK88DA,4,136.35,停車空間、住宅,鋼筋混凝土造,106年4月25日,三層,一層 二層 三層 地下一層 見其他登記事項
RPWNMLPJKHGGFFK88DA,4,19.88,停車空間、住宅、蓄水池、防空避難室、受電室、電信機房、管委會,鋼筋混凝土造,106年4月25日,十四層,
RPWNMLPJKHGGFFK88DA,4,19.88,停車空間、住宅、蓄水池、防空避難室、受電室、電信機房、管委會,鋼筋混凝土造,106年4月25日,十四層,
RPPNMLKMLHGGFBK67DA,40,95.76,住家用,鋼筋混凝土造,70年8月8日,四層,三層
RPPNMLKMLHGGFBK67DA,40,5.90,防空避難,鋼筋混凝土造,70年8月8日,,
RQSNMLQJMHGGFFK88DA,28,72.44,住家用,加強磚造,82年6月12日,二層,一層 二層
RQSNMLQJMHGGFFK88DA,28,70.56,住家用,加強磚造,82年6月12日,二層,一層 二層
