交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物)+車位,溝皂街181~210號,1100209,土地1建物1車位1,九層,十七層,住宅大樓(11層含以上有電梯),3,163.39,3,2,2,有,有,8800000,53859,0,016
土地,東昇段271~300地號,1050519,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1900000,2937,0,017
土地,東昇段271~300地號,1100119,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3051250,1928,0,017
土地,大霞段571~600地號,1060805,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,19655800,32157,0,018
土地,大霞段571~600地號,1060805,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,19655800,35798,0,018
土地,大霞段571~600地號,1061005,土地4建物0車位0,,,其他,0,0.0,0,0,0,有,無,182000000,28713,0,018
土地,大霞段571~600地號,1070505,土地4建物0車位0,,,其他,0,0.0,0,0,0,有,無,13056434,33880,0,018
土地,大霞段571~600地號,1070505,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,13000000,34651,0,018
土地,大霞段571~600地號,1070705,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,192000000,34542,0,018
土地,大霞段571~600地號,1070805,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,3666970,34788,0,018
土地,大霞段571~600地號,1070505,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,49057326,34681,0,018
土地,大霞段571~600地號,1070805,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,23909114,35393,0,018
土地,大霞段571~600地號,1071005,土地4建物0車位0,,,其他,0,0.0,0,0,0,有,無,33900000,34182,0,018
土地,大霞段571~600地號,1071205,土地4建物0車位0,,,其他,0,0.0,0,0,0,有,無,62180000,33906,0,018
土地,大霞段571~600地號,1080305,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,42504962,37804,0,018
土地,大霞段571~600地號,1080305,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,39100000,34775,0,018
土地,大霞段571~600地號,1080405,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,32852000,35090,0,018
土地,大霞段571~600地號,1080405,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,17782800,34787,0,018
土地,大霞段571~600地號,1080305,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,66788500,37812,0,018
土地,大霞段571~600地號,1080405,土地4建物0車位0,,,其他,0,0.0,0,0,0,有,無,44545000,33880,0,018
土地,大霞段571~600地號,1080505,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,33280000,35081,0,018
土地,大霞段571~600地號,1080505,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,13800000,34786,0,018
土地,大霞段571~600地號,1080505,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,35310000,35082,0,018
土地,大霞段571~600地號,1080505,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,60450000,35087,0,018
土地,大霞段541~570地號,1081005,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,6275165,25184,0,018
土地,大霞段571~600地號,1081005,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,3169982,25215,0,018
土地,大霞段571~600地號,1081005,土地4建物0車位0,,,其他,0,0.0,0,0,0,有,無,70849672,29342,0,018
土地,大霞段571~600地號,1090705,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,18800000,36777,0,018
土地,大霞段571~600地號,1090705,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,420384000,36300,0,018
土地,大霞段571~600地號,1090605,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,52700000,35091,0,018
土地,大霞段571~600地號,1100205,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2200000,16918,0,018
土地,糖友段91~120地號,1030410,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,7180000,22257,0,019
土地,糖友段121~150地號,1050610,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,9150000,28363,0,019
土地,糖友段91~120地號,1100310,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,14460000,44823,0,019
土地,建興段1711~1740地號,1091111,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,80351,4537,0,020
土地,建興段1711~1740地號,1091111,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,421837,4537,0,020
土地,建興段1711~1740地號,1091011,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,60265,4538,0,020
土地,建興段1711~1740地號,1091111,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,241050,4538,0,020
土地,建興段1711~1740地號,1091211,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,13391,4539,0,020
土地,中崙段721~750地號,1081229,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2200000,11193,0,022
土地,中崙段721~750地號,1081129,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2200000,11193,0,022
土地,中崙段721~750地號,1090829,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,503800,1462,0,022
土地,中崙段721~750地號,1091129,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,468900,5392,0,022
土地,中崙段721~750地號,1100329,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2809328,8294,0,022
土地,鳳山段421~450地號,1070121,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4908000,24196,0,023
土地,鳳山段391~420地號,1090921,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,11780000,37945,0,023
土地,鳳山段421~450地號,1091221,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6850000,40240,0,023
房地(土地+建物),彰化縣彰化市彰馬路214巷1~30號,1080102,土地2建物1車位0,全,二層,透天厝,43,92.05,2,2,2,有,無,5000000,54318,0,024
房地(土地+建物),彰馬路214巷1~30號,1100202,土地2建物1車位0,全,二層,透天厝,45,92.05,3,2,2,有,無,6330000,68767,0,024
房地(土地+建物),彰化縣彰化巿中山路二段944巷1~30號,1031004,土地1建物1車位0,全,三層,透天厝,38,164.64,8,2,4,有,無,5000000,30369,0,025
房地(土地+建物),中山路二段944巷1~30號,1100204,土地1建物1車位0,全,三層,透天厝,44,164.64,6,3,4,有,無,10000000,60739,0,025
房地(土地+建物)+車位,埔陽街241~270號,1060715,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),0,160.31,3,2,2,有,有,9600000,59884,990000,026
房地(土地+建物)+車位,埔陽街241~270號,1091015,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),0,160.31,3,2,2,有,有,11800000,82854,1000000,026
房地(土地+建物)+車位,延平路63巷1~30號,1091123,土地1建物1車位2,二層,十五層,住宅大樓(11層含以上有電梯),2,281.25,3,2,3,有,有,18430000,65529,0,027
房地(土地+建物),延平路63巷1~30號,1100223,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),2,281.25,3,2,3,有,有,19300000,68622,0,027
房地(土地+建物),彰化縣花壇鄉平和街1~30號,1021216,土地2建物1車位0,全,三層,透天厝,13,142.87,2,1,2,有,無,4500000,31497,0,028
房地(土地+建物),平和街1~30號,1100316,土地2建物1車位0,全,三層,透天厝,20,142.87,4,2,3,有,無,7500000,52495,0,028
土地,復興段1081~1110地號,1051108,土地4建物0車位0,,,其他,0,0.0,0,0,0,有,無,24700000,9581,0,029
土地,復興段1081~1110地號,1100108,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,34900000,13538,0,029
