交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),長安街111巷1~30號,1100201,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),32,89.02,2,2,2,有,無,7200000,80881,0,0030
房地(土地+建物),福德北路1~30號,1100211,土地2建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),1,40.62,1,1,1,有,有,5000000,123092,0,0031
房地(土地+建物),福德北路1~30號,1100311,土地2建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),1,40.62,0,0,0,無,有,5200000,128016,0,0031
房地(土地+建物),新北市三重區成功路91~120號,1020714,土地3建物1車位0,二十三層,二十四層,住宅大樓(11層含以上有電梯),0,92.9,2,2,1,有,有,14700000,158235,0,0032
房地(土地+建物),成功路91~120號,1100114,土地3建物1車位0,二十三層,二十四層,住宅大樓(11層含以上有電梯),5,92.9,2,1,1,有,有,13488000,145188,0,0032
房地(土地+建物)+車位,新北市三重區重新路二段91~120號,1061112,土地2建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),0,230.79,3,2,3,有,無,37200000,188238,2600000,0033
房地(土地+建物)+車位,重新路二段91~120號,1100312,土地2建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),3,230.79,3,2,3,有,有,37380000,161965,0,0033
房地(土地+建物)+車位,新北市中和區圓通路367巷33弄91~120號,1041224,土地4建物1車位1,四層，五層,五層,華廈(10層含以下有電梯),6,238.98000000000002,4,2,2,有,有,22600000,94569,0,0034
房地(土地+建物)+車位,圓通路367巷33弄91~120號,1100124,土地4建物1車位1,四層，五層,五層,華廈(10層含以下有電梯),-1,238.98000000000002,4,2,3,有,有,23680000,99088,0,0034
房地(土地+建物)+車位,新北市中和區中原五街1~30號,1021102,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),0,129.26999999999998,1,1,1,有,無,19200000,165462,1350000,0035
房地(土地+建物)+車位,中原五街1~30號,1100302,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),6,129.26999999999998,2,2,1,有,有,16800000,129961,0,0035
房地(土地+建物),新北市中和區安平路61~90號,1061028,土地1建物1車位0,五層,七層,套房(1房1廳1衛),25,33.29,1,1,1,有,有,4500000,135176,0,0036
房地(土地+建物),安平路61~90號,1100228,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),29,33.29,1,1,1,有,無,5100000,153199,0,0036
房地(土地+建物),新北市中和區錦和路203巷1~30號,1061103,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),41,90.09,3,2,1,有,無,8100000,89910,0,0037
房地(土地+建物),錦和路203巷1~30號,1100303,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),44,90.09,3,1,1,有,無,8500000,94350,0,0037
房地(土地+建物),中和路151~180號,1091005,土地1建物1車位0,二層,二十三層,住宅大樓(11層含以上有電梯),1,159.19,3,2,2,有,有,24150000,151706,0,0038
房地(土地+建物),中和路151~180號,1100305,土地1建物1車位0,二層,二十三層,住宅大樓(11層含以上有電梯),2,159.19,3,2,2,有,有,24800000,155789,0,0038
房地(土地+建物),育德街31~60號,1091123,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),-1,65.16,1,1,1,有,無,4900000,75200,0,0039
