編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLKMLHGGFAO48EA,8,41.75,共有部分,鋼筋混凝土造,102年4月10日,十五層,
RPTNMLKMLHGGFAO48EA,8,19.91,共有部分,鋼筋混凝土造,102年4月10日,十五層,
RPSNMLMLRHPFFAO27EA,,74.15,,,,,四層
RPSNMLMLRHPFFAO27EA,,18.96,,,,,
RPSNMLMLRHPFFAO27EA,22,.25,店舖,鋼筋混凝土造,87年4月10日,十二層,一層
RPSNMLMLRHPFFAO27EA,22,15.58,國民住宅、突出物、梯間,鋼筋混凝土造,87年4月10日,十二層,
RPSNMLMLRHPFFAO27EA,22,.16,店舖,鋼筋混凝土造,87年4月10日,十二層,一層
RPSNMLMLRHPFFAO27EA,,906.94,,,,,
RPSNMLMLRHPFFAO27EA,22,906.94,國民住宅、突出物、梯間,鋼筋混凝土造,87年4月10日,十二層,
RPVOMLTLLHGGFAO86DA,5,101.46,見其他登記事項,鋼筋混凝土造,105年1月27日,二十八層,八層
RPVOMLTLLHGGFAO86DA,5,80.56,共有部分,鋼筋混凝土造,105年1月27日,二十八層,
RPTOMLKMLHGGFAO48DA,,.05,店舖,鋼筋混凝土造,109年7月14日,十五層,一層
RPTOMLKMLHGGFAO48DA,,.01,共有部分,鋼筋混凝土造,109年7月14日,十五層,
RPTOMLKMLHGGFAO48DA,,35.91,共有部分,鋼筋混凝土造,109年7月14日,十五層,
RPPNMLKMLHGGFAO97DA,6,.07,店舖,鋼筋混凝土造,103年10月30日,十二層,一層
RPPNMLKMLHGGFAO97DA,6,121.21,集合住宅,鋼筋混凝土造,103年10月30日,十二層,九層
RPPNMLKMLHGGFAO97DA,6,.12,店舖,鋼筋混凝土造,103年10月30日,十層,一層
RPPNMLKMLHGGFAO97DA,6,7.78,共有部分,鋼筋混凝土造,103年10月30日,十二層,
RPPNMLKMLHGGFAO97DA,6,7.94,共有部分,鋼筋混凝土造,103年10月30日,十二層,
RPPNMLKMLHGGFAO97DA,6,21.05,共有部分,鋼筋混凝土造,103年10月30日,十二層,
RPPNMLKMLHGGFAO97DA,6,55.44,共有部分,鋼筋混凝土造,103年10月30日,十二層,
RPPNMLKMLHGGFAO97DA,6,12.75,共有部分,鋼筋混凝土造,103年10月30日,十一層,
RPWOMLKMLHGGFAO78DA,23,20.40,住家用,鋼筋混凝土造,87年5月13日,十層,四層
RPWOMLKMLHGGFAO78DA,23,11.39,見其他登記事項,鋼筋混凝土造,87年5月13日,十層,
RPUOMLKMLHGGFAO58DA,26,224.90,住家用,鋼筋混凝土造,84年7月6日,四層,一層 二層 三層 四層
RPOQMLKMLHGGFAO18DA,8,.02,辦公室,鋼筋混凝土造,102年7月10日,二十六層,一層
RPOQMLKMLHGGFAO18DA,8,217.42,見其他登記事項,鋼筋混凝土造,102年7月10日,二十六層,一層 二層
RPOQMLKMLHGGFAO18DA,8,55.14,共有部分,鋼筋混凝土造,102年7月10日,二十六層,
RPOQMLKMLHGGFAO18DA,8,49.48,共有部分,鋼筋混凝土造,102年7月10日,二十六層,
RPXPMLTLLHGGFAO17DA,10,.03,見其他登記事項,鋼筋混凝土造,100年5月1日,十四層,一層
RPXPMLTLLHGGFAO17DA,10,155.43,見其他登記事項,鋼筋混凝土造,100年5月1日,十二層,二層
RPXPMLTLLHGGFAO17DA,10,.01,共有部分,鋼筋混凝土造,100年5月1日,十二層,
RPXPMLTLLHGGFAO17DA,10,30.17,共有部分,鋼筋混凝土造,100年5月1日,十二層,
RPXPMLTLLHGGFAO17DA,10,39.85,共有部分,鋼筋混凝土造,100年5月1日,十四層,
RPXPMLTLLHGGFAO17DA,10,43.98,共有部分,鋼筋混凝土造,100年5月1日,十四層,
RPVPMLKMLHGGFAO78DA,22,.39,商業用,鋼筋混凝土造,87年10月15日,八層,一層
RPVPMLKMLHGGFAO78DA,22,.39,商業用,鋼筋混凝土造,87年10月15日,八層,一層
RPVPMLKMLHGGFAO78DA,22,39.14,住家用,鋼筋混凝土造,87年10月15日,八層,六層
RPVPMLKMLHGGFAO78DA,22,39.14,住家用,鋼筋混凝土造,87年10月15日,八層,六層
RPVPMLKMLHGGFAO78DA,22,3.88,共有部分,鋼筋混凝土造,87年10月15日,八層,
RPVPMLKMLHGGFAO78DA,22,3.88,共有部分,鋼筋混凝土造,87年10月15日,八層,
RPVPMLKMLHGGFAO78DA,22,6.77,共有部分,鋼筋混凝土造,87年10月15日,八層,
RPVPMLKMLHGGFAO78DA,22,.06,共有部分,鋼筋混凝土造,87年10月15日,八層,
RPVPMLKMLHGGFAO78DA,22,.06,共有部分,鋼筋混凝土造,87年10月15日,八層,
RPVPMLKMLHGGFAO78DA,22,6.77,共有部分,鋼筋混凝土造,87年10月15日,八層,
RPVPMLKMLHGGFAO78DA,22,14.32,共有部分,鋼筋混凝土造,87年10月15日,八層,
RPVPMLKMLHGGFAO78DA,22,14.32,共有部分,鋼筋混凝土造,87年10月15日,八層,
RPXPMLKMLHGGFAO98DA,23,2.26,見其他登記事項,鋼筋混凝土造,87年6月23日,二十一層,一層 地下一層 地下三層 地下二層
RPXPMLKMLHGGFAO98DA,23,.46,見其他登記事項,鋼筋混凝土造,87年6月23日,二十一層,一層
RPXPMLKMLHGGFAO98DA,21,138.10,見其他登記事項,鋼筋混凝土造,89年5月1日,二十層,四層
RPXPMLKMLHGGFAO98DA,21,40.46,見其他登記事項,鋼筋混凝土造,89年5月1日,二十二層,
RPXPMLKMLHGGFAO98DA,21,37.49,見其他登記事項,鋼筋混凝土造,89年5月1日,二十二層,
RPPNMLLLLHGGFAO97DA,25,88.07,住家用,鋼筋混凝土造,85年1月25日,十二層,四層
RPPNMLLLLHGGFAO97DA,25,23.23,共有部分,鋼筋混凝土造,85年1月25日,十二層,
RPURMLQLLHGGFAO76DA,14,.01,管理室,鋼筋混凝土造,95年12月20日,十三層,一層
RPURMLQLLHGGFAO76DA,14,87.77,集合住宅,鋼筋混凝土造,95年12月20日,十三層,六層
RPURMLQLLHGGFAO76DA,14,18.59,停車空間、開放空間、防空避難室,鋼筋混凝土造,95年12月20日,十三層,
RPURMLQLLHGGFAO76DA,14,21.68,停車空間、開放空間、防空避難室,鋼筋混凝土造,95年12月20日,十三層,
RPURMLQLLHGGFAO76DA,14,12.31,樓梯間,鋼筋混凝土造,95年12月20日,十三層,
