鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
鹿草鄉,土地,下半天段半天小段361~390地號,2000.0,,特定農業區,農牧用地,1100325,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1620000,810,,0.0,0,,RPPOMLLMLHGGFDQ68DA,0.0,0.0,0.0,無,
中埔鄉,房地(土地+建物),和興村中山路五段961巷36弄1~30號,99.02,都市：其他:住宅區,,,1100222,土地2建物1車位0,全,四層,透天厝,住宅、停車空間,鋼筋混凝土造,0920530,186.5,4,2,5,有,無,8880000,47614,,0.0,0,,RPQNMLLJMHGGFDQ48DA,168.69,17.81,0.0,無,
中埔鄉,土地,灣潭子段271~300地號,1467.0,,山坡地保育區,農牧用地,1100222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,341,,0.0,0,,RPSNMLKMLHGGFDQ78DA,0.0,0.0,0.0,無,025
中埔鄉,房地(土地+建物),金蘭村頂山門31~60號,273.77,,鄉村區,乙種建築用地,1100303,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1080517,315.76,6,2,6,有,無,14000000,44337,,0.0,0,,RPTNMLKMLHGGFDQ88DA,293.35,0.0,22.41,有,026
太保市,房地(土地+建物),北新里北興路301~330號,77.96,都市：其他:住宅區,,,1100109,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0710611,94.57,4,2,3,有,無,5550000,58687,,0.0,0,頂樓加蓋；,RPWNMLKMLHGGFDQ56DA,90.86,3.71,0.0,無,027
梅山鄉,土地,九芎坑段91~120地號,1032.0,,一般農業區,丙種建築用地,1091221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7475000,7243,,0.0,0,未登記建物；,RPQNMLKMLHGGFEQ68DA,0.0,0.0,0.0,無,
義竹鄉,土地,頭竹圍段271~300地號,263.0,,一般農業區,水利用地,1100223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,188000,715,,0.0,0,,RPTNMLLMLHGGFBQ88EA,0.0,0.0,0.0,無,
鹿草鄉,土地,下潭段下潭小段331~360地號,2078.0,,特定農業區,農牧用地,1100202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2290000,1102,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLNJLHGGFDQ56EA,0.0,0.0,0.0,無,
中埔鄉,土地,埔東段1051~1080地號,21.81,都市：其他:道路,,,1100304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,22925,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPOOMLLMLHGGFDQ68EA,0.0,0.0,0.0,無,
民雄鄉,房地(土地+建物),大崎村正大路三段2191~2220號,1335.0,,特定農業區,農牧用地,1100316,土地1建物1車位0,全,一層,透天厝,自用農舍,鋼筋混凝土加強磚造,0930503,136.89,3,1,1,有,無,3500000,25568,,0.0,0,,RPRNMLQJMHGGFCQ09EA,136.89,0.0,0.0,無,
梅山鄉,土地,生毛樹段1351~1380地號,1483.0,,風景區,農牧用地,1100322,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,750000,506,,0.0,0,農作物；,RPPNMLLJMHGGFEQ58EA,0.0,0.0,0.0,無,
梅山鄉,房地(土地+建物),梅北村12鄰中山路391~420號,107.0,都市：其他:住,,,1100309,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0700421,131.4,4,1,2,有,無,6500000,49467,,0.0,0,頂樓加蓋；,RPPNMLQJMHGGFEQ09EA,124.47,6.93,0.0,無,
竹崎鄉,土地,覆,112.0,,一般農業區,農牧用地,1100302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,280000,2500,,0.0,0,未登記建物；畸零地或有合併使用效益；,RPQNMLQJMHGGFEQ56EA,0.0,0.0,0.0,無,
太保市,房地(土地+建物)+車位,安仁里太保五路61~90號,100.44,都市：其他:第二種住宅區,,,1100119,土地1建物1車位1,全,四層,透天厝,住商用,鋼筋混凝土造,0941011,198.27,4,2,4,有,無,10500000,52958,一樓平面,0.0,0,,RPPNMLQKLHGGFDQ88DA,166.24,0.0,32.03,無,
太保市,土地,祥和段361~390地號,1414.84,,,,1100222,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25600000,18094,,0.0,0,包含公共設施保留地用地；,RPPNMLLJMHGGFDQ38DA,0.0,0.0,0.0,無,
水上鄉,房地(土地+建物),內溪村內溪洲1~30號,177.52,,鄉村區,乙種建築用地,1100315,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690626,122.2,3,2,2,有,無,4800000,39280,,0.0,0,其他增建；,RPQNMLPJMHGGFDQ88DA,122.2,0.0,0.0,無,
中埔鄉,土地,灣潭子段1~30地號,4070.0,,山坡地保育區,農牧用地,1100226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,246,,0.0,0,,RPQNMLQJMHGGFDQ98DA,0.0,0.0,0.0,無,
太保市,房地(土地+建物),安仁里文昌街1~30號,99.44,都市：其他:第一種住宅區,,,1100305,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0940902,183.45,3,2,2,有,無,9100000,49605,,0.0,0,,RPRNMLQJMHGGFDQ09DA,174.9,0.0,8.55,無,
太保市,土地,埤鄉段961~990地號,1184.17,,,,1100305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,1098,,0.0,0,,RPSNMLTLLHGGFDQ96DA,0.0,0.0,0.0,無,
太保市,土地,埤鄉東段151~180地號,286.8,,,,1100324,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8675000,30248,,0.0,0,,RPVNMLTLLHGGFDQ27DA,0.0,0.0,0.0,無,
新港鄉,土地,新港段大興小段1~30地號,353.0,都市：其他:住,,,1100326,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600600,10200,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPSNMLQJMHGGFCQ09DA,0.0,0.0,0.0,無,
大林鎮,房地(土地+建物),三和里中興路二段219巷1~30號,96.13,,鄉村區,乙種建築用地,1100326,土地1建物1車位0,全,一層,透天厝,住家用,木造,0620421,65.26,2,1,1,有,無,1000000,15323,,0.0,0,土地增值稅100932元正由承買人負擔。,RPUNMLRJMHGGFCQ76DA,65.26,0.0,0.0,無,
大林鎮,房地(土地+建物),中坑里大埔美園區十六路1~30號,171.72,,工業區,丁種建築用地,1100225,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,1070904,145.61,4,2,3,有,無,8550000,58718,,0.0,0,,RPOOMLRJMHGGFCQ88DA,138.9,6.71,0.0,無,028
大林鎮,土地,甘蔗崙段甘蔗崙小段121~150地號,178.0,都市：其他:住,,,1100322,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4790000,26910,,0.0,0,,RPQOMLRJMHGGFCQ09DA,0.0,0.0,0.0,無,
太保市,房地(土地+建物),過溝里過溝路1~30號,78.0,都市：其他:住宅區,,,1100316,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840110,166.87,4,2,3,有,無,4500000,26967,,0.0,0,,RPTNMLNLLHGGFDQ09DA,139.95,26.92,0.0,無,
