鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
士林區,土地,至善段七小段31~60地號,663.07,都市：其他:住宅區(原為保護區，經都市計畫檢討主要計畫變更，但因細部計畫及整體開發作業尚未完成，尚未能准許依變更後計畫用途使用)。,,,1091007,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20000000,30163,,0.0,0,,RPSNMLNJKHGGFEA17DA,0.0,0.0,0.0,無,
士林區,房地(土地+建物),中社路二段185巷2弄1~30號,98.0,都市：其他:第一種住宅區。,,,1100219,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650103,103.75,1,2,1,有,無,10600000,102169,,0.0,0,頂樓加蓋；其他增建；,RPQOMLNLLHGGFEA37DA,103.75,0.0,0.0,無,
士林區,房地(土地+建物),中山北路七段14巷61弄1~30號,31.1,都市：其他:第二種住宅區。,,,1100209,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731121,117.09,2,2,2,有,有,16000000,136647,,0.0,0,陽台外推；頂樓加蓋；,RPXOMLNLLHGGFEA08DA,97.3,0.0,7.48,無,016
北投區,房地(土地+建物),泉源路31~60號,10.18,都市：其他:第二種住宅區。,,,1100122,土地2建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740117,70.33,1,1,1,有,有,7500000,106625,,0.0,0,陽台外推；,RPQNMLOLLHGGFEA37DA,49.64,0.0,10.55,有,
士林區,房地(土地+建物)+車位,中山北路六段1~30號,52.37,都市：其他:第三種住宅區。,,,1091231,土地1建物1車位3,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961218,305.14,4,2,2,有,有,66880000,219178,升降平面,71.33,0,陽台外推；其他增建；,RPROMLPLLHGGFEA67DA,140.22,12.6,15.61,有,017
士林區,房地(土地+建物),承德路四段301~330號,16.79,都市：其他:第三之二種住宅區。,,,1100220,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740723,119.69,3,2,2,有,有,17000000,142034,,0.0,0,,RPRPMLPLLHGGFEA77DA,87.56,0.0,10.84,有,
北投區,房地(土地+建物)+車位,行義路31~60號,53.74,都市：其他:第三種住宅區。,,,1100306,土地1建物1車位2,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910122,283.15999999999997,4,2,2,有,有,43900000,155036,坡道平面,0.0,0,其他增建；,RPOOMLQLLHGGFEA47DA,126.6,1.1,18.24,有,018
北投區,房地(土地+建物),復興一路31~60號,25.67,都市：其他:道路用地(公共設施用地)。67/11/3,,,1100219,土地2建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0580701,65.0,1,2,1,有,無,8250000,126923,,0.0,0,,RPQNMLRLLHGGFEA67DA,60.87,4.13,0.0,無,
北投區,房地(土地+建物),明德路331巷31~60號,27.5,都市：其他:第三種住宅區。,,,1100227,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690408,122.42,3,2,2,有,無,18000000,147035,,0.0,0,,RPPQMLTLLHGGFEA08DA,111.57,0.0,10.85,無,
士林區,房地(土地+建物),中山北路七段219巷1~30號,16.5,都市：其他:第二種住宅區。,,,1100307,土地1建物2車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780817,93.65,1,1,2,有,有,17680000,188788,,0.0,0,陽台外推；,RPWNMLKMLHGGFEA67DA,54.82,0.0,10.41,有,
士林區,房地(土地+建物),至善路二段61~90號,380.53,都市：其他:第二種住宅區。,,,1100129,土地10建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0651110,339.0,5,3,3,有,無,55000000,162242,,0.0,0,,RPRPMLKMLHGGFEA37DA,285.2,21.95,31.85,無,019
大安區,房地(土地+建物),四維路52巷1~30號,44.75,都市：其他:第四種住宅區。,,,1100310,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,127.79,3,2,2,有,無,32800000,256671,,0.0,0,其他增建；,RPRPMLKKLHGGFFA27DA,127.79,0.0,0.0,無,020
大安區,房地(土地+建物)+車位,永康街61~90號,53.51,都市：其他:第三種住宅區。,,,1100302,土地2建物1車位3,十二層，十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901123,353.64,4,2,3,有,有,87500000,247427,坡道機械,0.0,0,陽台外推；夾層；其他增建；,RPUNMLQKLHGGFFA97DA,155.58,1.41,16.98,有,
大安區,房地(土地+建物),潮州街60巷10弄1~30號,28.17,都市：其他:道路用地(公共設施用地)。42/9/18,,,1100303,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,95.61,3,2,2,有,無,24880000,260224,,0.0,0,陽台外推；其他增建；,RPOQMLNLLHGGFFA47DA,0.0,0.0,0.0,無,
大安區,車位,安和路二段61~90號,0.08,都市：其他:第三之一種住宅區。,,,1100322,土地2建物1車位1,一層,九層,其他,商業用,鋼筋混凝土造,0851227,7.99,0,0,0,有,有,890000,,升降機械,0.0,890000,僅車位交易；,RPUNMLTLLHGGFFA38DA,0.0,0.0,0.0,有,021
