交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物)+車位,擺厘路1~30號,1100131,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),26,142.05,3,2,2,有,有,6100000,42943,0,032
土地,新七賢段451~480地號,1100101,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3843000,2359,0,033
土地,新七賢段451~480地號,1100301,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5500000,3375,0,033
房地(土地+建物),宜蘭縣蘇澳鎮永愛路1~30號,1020710,土地3建物1車位0,全,二層,透天厝,35,109.0,3,3,2,有,無,2300000,21101,0,034
房地(土地+建物),永愛路1~30號,1100310,土地3建物1車位0,全,二層,透天厝,42,109.0,1,2,2,有,無,3500000,32110,0,034
土地,尾塹二段781~810地號,1091009,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,10634400,4235,0,035
土地,尾塹二段781~810地號,1100309,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,11800000,4699,0,035
房地(土地+建物),順和路61~90號,1091019,土地2建物1車位0,全,二層,透天厝,35,106.7,3,2,2,有,無,4980000,46673,0,036
房地(土地+建物),順和路61~90號,1100319,土地2建物1車位0,全,二層,透天厝,36,106.7,3,2,2,有,無,5400000,50609,0,036
土地,阿蘭城段91~120地號,1091221,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,3930000,25267,0,037
土地,阿蘭城段91~120地號,1100321,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5200000,33432,0,037
房地(土地+建物),宜蘭縣頭城鎮朝陽路1~30號,1070321,土地1建物1車位0,八層,二十九層,住宅大樓(11層含以上有電梯),0,93.93,0,0,1,無,有,8596547,91521,0,038
房地(土地+建物),朝陽路1~30號,1100321,土地1建物1車位0,八層,二十九層,住宅大樓(11層含以上有電梯),3,93.93,1,1,1,有,有,8300000,88364,0,038
房地(土地+建物),宜蘭縣頭城鎮朝陽路1~30號,1070526,土地1建物1車位0,三層,二十九層,套房(1房1廳1衛),0,78.73,1,1,1,有,有,5888311,74791,0,039
房地(土地+建物),朝陽路1~30號,1100226,土地1建物1車位0,三層,二十九層,住宅大樓(11層含以上有電梯),3,78.73,0,0,1,有,有,7000000,88911,0,039
房地(土地+建物),宜蘭縣羅東鎮羅莊街421~450號,1030706,土地1建物1車位0,全,三層,透天厝,0,265.75,4,2,5,有,無,18300000,68862,0,040
房地(土地+建物),羅莊街421~450號,1100306,土地1建物1車位0,全,三層,透天厝,7,265.75,4,2,5,有,無,27130000,102088,0,040
