交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,東興段151~180地號,1091223,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,19821240,37209,0,081
土地,站後段481~510地號,1100123,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,500000,19577,0,081
土地,站後段481~510地號,1100223,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,668500,26175,0,081
土地,站後段481~510地號,1100223,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,430000,12102,0,081
土地,站後段481~510地號,1100323,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,930156,26179,0,081
土地,南平段991~1020地號,1091225,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,213492,1400,0,082
土地,南平段991~1020地號,1091225,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,249074,1400,0,082
房地(土地+建物)+車位,新竹縣竹北市隘口七街1~30號,1070520,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),0,133.19,2,2,1,有,有,9500000,88197,1400000,083
房地(土地+建物)+車位,隘口七街1~30號,1100220,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),1,133.19,2,2,1,有,有,10800000,81087,0,083
房地(土地+建物)+車位,新竹縣竹北市勝利八街一段211~240號,1050906,土地1建物1車位1,二十六層,二十七層,住宅大樓(11層含以上有電梯),0,125.03,2,1,1,有,有,8400000,78240,950000,084
房地(土地+建物)+車位,勝利八街一段211~240號,1100206,土地1建物1車位1,二十六層,二十七層,住宅大樓(11層含以上有電梯),5,125.03,2,2,1,有,有,9500000,75982,0,084
房地(土地+建物)+車位,新竹縣竹北市勝利十一路241~270號,1051207,土地1建物1車位2,十六層,二十三層,住宅大樓(11層含以上有電梯),0,178.42000000000002,3,1,2,有,有,9350000,65478,1600000,085
房地(土地+建物)+車位,勝利十一路241~270號,1100307,土地1建物1車位2,十六層,二十三層,住宅大樓(11層含以上有電梯),4,178.42000000000002,3,2,2,有,有,12900000,72301,0,085
土地,貓兒錠段後面小段571~600地號,1100319,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,210000,14533,0,086
土地,貓兒錠段後面小段571~600地號,1100319,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1416800,14524,0,086
房地(土地+建物),新竹縣竹北市光明九路151~180號,1040404,土地3建物1車位0,八層,十一層,套房(1房1廳1衛),6,30.33,1,1,1,有,有,2900000,95615,0,087
房地(土地+建物),新竹縣竹北市光明九路151~180號,1080804,土地3建物1車位0,八層,十一層,套房(1房1廳1衛),11,30.33,1,1,1,有,有,2850000,93966,0,087
房地(土地+建物),光明九路151~180號,1100304,土地3建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),12,30.33,1,1,1,有,有,3380000,111441,0,087
土地,社北段631~660地號,1100318,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5500000,41363,0,088
土地,台元段391~420地號,1100318,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,13837914,76415,0,088
房地(土地+建物)+車位,新竹縣竹北市嘉興二街1~30號,1041127,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),0,168.1,2,2,1,有,有,8220000,48899,0,089
房地(土地+建物)+車位,嘉興二街1~30號,1100127,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),5,168.1,2,1,1,有,有,12300000,73171,0,089
房地(土地+建物)+車位,新竹縣竹北市嘉興路384巷1~30號,1050121,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),22,134.18,3,2,2,有,有,5650000,42108,0,090
房地(土地+建物)+車位,嘉興路384巷1~30號,1100121,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),27,134.18,4,2,2,有,有,8250000,61485,0,090
房地(土地+建物)+車位,新竹縣竹北市勝利十一路241~270號,1051201,土地1建物1車位1,十七層,二十三層,住宅大樓(11層含以上有電梯),0,117.61,2,1,1,有,有,6800000,68509,800000,091
房地(土地+建物)+車位,勝利十一路241~270號,1100301,土地1建物1車位1,十七層,二十三層,住宅大樓(11層含以上有電梯),4,117.61,2,1,1,有,有,9400000,79925,0,091
土地,社南段151~180地號,1070717,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,991617,9913,0,092
土地,社南段151~180地號,1090917,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,600000,11995,0,092
土地,府前段481~510地號,1100317,土地7建物0車位0,,,其他,-1,0.0,0,0,0,有,無,8555000,47354,0,092
房地(土地+建物)+車位,新竹縣竹北市福興東路一段370巷1~30號,1010824,土地3建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),0,133.04000000000002,3,2,2,有,有,7650000,78116,850000,093
房地(土地+建物)+車位,福興東路一段370巷1~30號,1100124,土地3建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),9,179.03,3,2,2,有,有,14300000,79875,0,093
土地,華興段511~540地號,1091123,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1385842,10582,0,094
土地,華興段511~540地號,1100223,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,2667000,19391,0,094
土地,華興段511~540地號,1100323,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,206498,10584,0,094
房地(土地+建物),新竹縣新豐鄉明新街200巷6弄1~30號,1031111,土地2建物1車位0,五層,五層,套房(1房1廳1衛),9,93.92,5,0,5,有,無,4100000,43654,0,095
房地(土地+建物),明新街200巷6弄1~30號,1100311,土地2建物1車位0,五層,五層,華廈(10層含以下有電梯),16,93.92,5,0,5,有,有,3900000,41525,0,095
土地,柯子湖段61~90地號,1090903,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,17900000,11522,0,096
土地,柯子湖段61~90地號,1100203,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,22076000,18150,0,096
房地(土地+建物),新竹縣湖口鄉中平路一段439巷88弄61~90號,1081103,土地1建物1車位0,全,三層,透天厝,24,185.98,4,3,4,有,無,4800000,25809,0,097
房地(土地+建物),中平路一段439巷88弄61~90號,1100303,土地1建物1車位0,全,三層,透天厝,25,185.98,4,2,3,有,無,4800000,25809,0,097
土地,榮華段331~360地號,1031112,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,1850000,14653,0,098
土地,榮華段331~360地號,1100312,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4500000,35644,0,098
房地(土地+建物)+車位,新竹縣竹東鎮長春路一段241~270號,1031221,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),0,174.0,3,2,2,有,有,8100000,49574,950000,099
房地(土地+建物)+車位,長春路一段241~270號,1090621,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),-1,174.0,3,2,2,有,有,8200000,47126,0,099
房地(土地+建物)+車位,長春路一段241~270號,1100321,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),6,174.0,2,2,2,有,有,11000000,63218,0,099
房地(土地+建物)+車位,新竹縣竹北市六家五路二段271~300號,1050623,土地1建物1車位2,五層,二十五層,住宅大樓(11層含以上有電梯),4,297.6,4,2,2,有,有,18000000,68409,2400000,100
房地(土地+建物)+車位,六家五路二段271~300號,1100223,土地1建物1車位2,五層,二十五層,住宅大樓(11層含以上有電梯),8,297.6,4,2,2,有,有,23950000,80477,2400000,100
房地(土地+建物)+車位,新竹縣竹北市勝利八街一段211~240號,1051021,土地1建物1車位1,十九層,二十七層,住宅大樓(11層含以上有電梯),0,111.25999999999999,2,1,1,有,有,7600000,81468,650000,101
房地(土地+建物)+車位,勝利八街一段211~240號,1100221,土地1建物1車位1,十九層,二十七層,住宅大樓(11層含以上有電梯),5,111.25999999999999,2,2,1,有,有,9350000,84037,0,101
房地(土地+建物)+車位,新竹縣竹北市興隆路一段31~60號,1011127,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),0,148.2,2,1,1,有,有,7150000,55162,1150000,102
房地(土地+建物)+車位,興隆路一段31~60號,1100227,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),8,148.2,2,2,1,有,有,8920000,60189,0,102
房地(土地+建物)+車位,新竹縣竹北市十興路一段241~270號,1060521,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),0,110.85,2,1,1,有,有,6700000,73337,1100000,103
房地(土地+建物)+車位,十興路一段241~270號,1100221,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),3,110.85,2,2,1,有,有,9500000,85701,0,103
房地(土地+建物)+車位,新竹縣竹北市興隆路一段631~660號,1070610,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),0,111.19,2,2,1,有,有,7660000,80732,1350000,104
房地(土地+建物)+車位,興隆路一段631~660號,1100210,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),2,111.19,2,2,1,有,有,10400000,93534,0,104
房地(土地+建物),新竹縣竹北市六家六街18巷1~30號,1011126,土地2建物1車位0,全,五層,透天厝,5,221.1,3,1,4,有,無,11000000,49751,0,105
房地(土地+建物),六家六街18巷1~30號,1100126,土地2建物1車位0,全,五層,透天厝,13,223.04999999999998,3,2,4,有,無,18800000,84286,0,105
房地(土地+建物)+車位,新竹縣竹北市六家五路一段211~240號,1030406,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),0,114.68,2,1,2,有,有,8600000,76179,800000,106
房地(土地+建物)+車位,六家五路一段211~240號,1100306,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),7,114.68,2,2,1,有,有,9940000,86676,0,106
土地,湖西段151~180地號,1030206,土地11建物0車位0,,,其他,-1,0.0,0,0,0,有,無,18000000,1074,0,107
土地,湖西段181~210地號,1030706,土地5建物0車位0,,,其他,0,0.0,0,0,0,有,無,3800000,1094,0,107
土地,湖西段151~180地號,1100206,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4800000,1382,0,107
