編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLRKJHGGFAH57DA,23,68.35,住家用,鋼筋混凝土造,86年11月28日,二十五層,十七層
RPPNMLRKJHGGFAH57DA,23,6.95,共有部份,鋼筋混凝土造,86年11月28日,二十五層,
RPSQMLSLKIPFFAH76DA,8,187.69,一般事務所,鋼骨鋼筋混凝土造、鋼筋混凝土造,101年11月2日,三十二層,七層
RPSQMLSLKIPFFAH76DA,8,98.57,本共有部分之項目有附屬防空避難室兼停車場、停車空間、通廊、頂蓋型開放空間、樓梯間、機械室、水箱、中繼機房及門廳等９項。,鋼骨鋼筋混凝土造、鋼筋混凝土造,101年11月2日,三十二層,
RPSQMLSLKIPFFAH76DA,8,42.20,本共有部分之項目有附屬樓梯間等１項。,鋼骨鋼筋混凝土造、鋼筋混凝土造,101年11月2日,三十二層,
RPSNMLLLKHGGFAH47DA,4,58.74,住家用,鋼筋混凝土造,106年8月16日,十四層,十三層
RPSNMLLLKHGGFAH47DA,4,15.64,本共有部分之項目有：機械室、水箱、梯間等項。,鋼筋混凝土造,106年8月16日,十四層,
RPSNMLLLKHGGFAH47DA,4,42.33,本共有部分之項目有：停車空間、消防泵浦室、蓄水池、機房、梯間、防空避難室兼停車空間、電信室、台電配電場所、垃圾處理室、台電管道間、發電機房、管委會使用空間等項。,鋼筋混凝土造,106年8月16日,十四層,
RPSRMLRLJHGGFAH38DA,2,85.71,住家用,鋼筋混凝土造,108年6月5日,十四層,十三層
RPSRMLRLJHGGFAH38DA,2,78.89,集合住宅（停車空間兼防空避難室、機房、停車空間、管委會空間、排煙室、安全梯、水箱）等項。,鋼筋混凝土造,108年6月5日,十四層,
RPXOMLMKLHGGFAH18DA,26,.37,住家用,鋼筋混凝土造,84年7月27日,九層,一層
RPXOMLMKLHGGFAH18DA,26,.07,共有部份,鋼筋混凝土造,84年7月27日,九層,
RPXOMLMKLHGGFAH18DA,26,27.52,共有部份,鋼筋混凝土造,84年7月27日,九層,
RPTSMLSJLHGGFAH68DA,,32.92,住家用,鋼筋混凝土造,109年12月30日,十四層,五層
RPTSMLSJLHGGFAH68DA,,32.92,住家用,鋼筋混凝土造,109年12月30日,十四層,五層
RPTSMLSJLHGGFAH68DA,,29.56,本共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、梯間、水箱、機械室、停車空間、發電機房、台電配電場所、垃圾冷藏室、水循環機房、機房、電信室、防空避難室兼停車空間、污水機房、雨水機房、消防泵浦室、蓄水池等９項。,鋼筋混凝土造,109年12月30日,十五層,
RPTSMLSJLHGGFAH68DA,,29.56,本共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、梯間、水箱、機械室、停車空間、發電機房、台電配電場所、垃圾冷藏室、水循環機房、機房、電信室、防空避難室兼停車空間、污水機房、雨水機房、消防泵浦室、蓄水池等９項。,鋼筋混凝土造,109年12月30日,十五層,
RPRSMLOLKHGGFAH18DA,20,146.36,住家用,鋼筋混凝土造,90年2月23日,十四層,十四層
RPRSMLOLKHGGFAH18DA,20,.03,管理員室,鋼筋混凝土造,90年2月23日,十四層,一層
RPRSMLOLKHGGFAH18DA,20,23.84,共有部份,鋼筋混凝土造,90年2月23日,十四層,
RPRSMLOLKHGGFAH18DA,20,21.09,共有部份,鋼筋混凝土造,90年2月23日,十四層,
RPRSMLOLKHGGFAH18DA,20,34.08,共有部份,鋼筋混凝土造,90年2月23日,十四層,
RPRPMLRKLHGGFAH18DA,,61.47,住家用,鋼筋混凝土造,109年12月30日,十五層,五層
RPRPMLRKLHGGFAH18DA,,55.96,本共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、梯間、水箱、機械室、停車空間、發電機房、台電配電場所、垃圾冷藏室、水循環機房、機房、電信室、防空避難室兼停車空間、污水機房、雨水機房、消防泵浦室、蓄水池等９項。,鋼筋混凝土造,109年12月30日,十五層,
RPTPMLRKLHGGFAH38DA,,45.25,住家用,鋼筋混凝土造,109年12月30日,十五層,五層
RPTPMLRKLHGGFAH38DA,,45.25,住家用,鋼筋混凝土造,109年12月30日,十五層,五層
RPTPMLRKLHGGFAH38DA,,38.93,本共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、梯間、水箱、機械室、停車空間、發電機房、台電配電場所、垃圾冷藏室、水循環機房、機房、電信室、防空避難室兼停車空間、污水機房、雨水機房、消防泵浦室、蓄水池等９項。,鋼筋混凝土造,109年12月30日,十五層,
RPTPMLRKLHGGFAH38DA,,38.93,本共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、梯間、水箱、機械室、停車空間、發電機房、台電配電場所、垃圾冷藏室、水循環機房、機房、電信室、防空避難室兼停車空間、污水機房、雨水機房、消防泵浦室、蓄水池等９項。,鋼筋混凝土造,109年12月30日,十五層,
RPUPMLRKLHGGFAH48DA,,65.85,住家用,鋼筋混凝土造,109年12月30日,十四層,十三層
RPUPMLRKLHGGFAH48DA,,59.12,本共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、梯間、水箱、機械室、停車空間、發電機房、台電配電場所、垃圾冷藏室、水循環機房、機房、電信室、防空避難室兼停車空間、污水機房、雨水機房、消防泵浦室、蓄水池等９項。,鋼筋混凝土造,109年12月30日,十五層,
RPSRMLRKLHGGFAH48DA,,61.47,住家用,鋼筋混凝土造,109年12月30日,十五層,十五層
RPSRMLRKLHGGFAH48DA,,55.96,本共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、梯間、水箱、機械室、停車空間、發電機房、台電配電場所、垃圾冷藏室、水循環機房、機房、電信室、防空避難室兼停車空間、污水機房、雨水機房、消防泵浦室、蓄水池等９項。,鋼筋混凝土造,109年12月30日,十五層,
RPWPMLRKLHGGFAH68DA,,89.02,住家用,鋼筋混凝土造,109年12月30日,十五層,十三層
RPWPMLRKLHGGFAH68DA,,69.83,本共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、梯間、水箱、機械室、停車空間、發電機房、台電配電場所、垃圾冷藏室、水循環機房、機房、電信室、防空避難室兼停車空間、污水機房、雨水機房、消防泵浦室、蓄水池等９項。,鋼筋混凝土造,109年12月30日,十五層,
RPUSMLRKLHGGFAH78DA,,61.84,住家用,鋼筋混凝土造,109年12月30日,十五層,八層
RPUSMLRKLHGGFAH78DA,,56.20,本共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、梯間、水箱、機械室、停車空間、發電機房、台電配電場所、垃圾冷藏室、水循環機房、機房、電信室、防空避難室兼停車空間、污水機房、雨水機房、消防泵浦室、蓄水池等９項。,鋼筋混凝土造,109年12月30日,十五層,
RPWQMLSKLHGGFAH88DA,,61.84,住家用,鋼筋混凝土造,109年12月30日,十五層,十四層
RPWQMLSKLHGGFAH88DA,,57.18,本共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、梯間、水箱、機械室、停車空間、發電機房、台電配電場所、垃圾冷藏室、水循環機房、機房、電信室、防空避難室兼停車空間、污水機房、雨水機房、消防泵浦室、蓄水池等９項。,鋼筋混凝土造,109年12月30日,十五層,
RPTSMLRKLHGGFAH68DA,,89.42,住家用,鋼筋混凝土造,109年12月30日,十五層,六層
RPTSMLRKLHGGFAH68DA,,70.07,本共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、梯間、水箱、機械室、停車空間、發電機房、台電配電場所、垃圾冷藏室、水循環機房、機房、電信室、防空避難室兼停車空間、污水機房、雨水機房、消防泵浦室、蓄水池等９項。,鋼筋混凝土造,109年12月30日,十五層,
RPPSMLRKLHGGFAH28DA,,63.62,住家用,鋼筋混凝土造,109年12月30日,十五層,四層
RPPSMLRKLHGGFAH28DA,,56.93,本共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、梯間、水箱、機械室、停車空間、發電機房、台電配電場所、垃圾冷藏室、水循環機房、機房、電信室、防空避難室兼停車空間、污水機房、雨水機房、消防泵浦室、蓄水池等９項。,鋼筋混凝土造,109年12月30日,十五層,
RPVRMLSKLHGGFAH88DA,,63.21,住家用,鋼筋混凝土造,109年12月30日,十五層,十層
RPVRMLSKLHGGFAH88DA,,57.66,本共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、梯間、水箱、機械室、停車空間、發電機房、台電配電場所、垃圾冷藏室、水循環機房、機房、電信室、防空避難室兼停車空間、污水機房、雨水機房、消防泵浦室、蓄水池等９項。,鋼筋混凝土造,109年12月30日,十五層,
RPPRMLSKLHGGFAH28DA,,91.57,住家用,鋼筋混凝土造,109年12月30日,十五層,五層
RPPRMLSKLHGGFAH28DA,,71.04,本共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、梯間、水箱、機械室、停車空間、發電機房、台電配電場所、垃圾冷藏室、水循環機房、機房、電信室、防空避難室兼停車空間、污水機房、雨水機房、消防泵浦室、蓄水池等９項。,鋼筋混凝土造,109年12月30日,十五層,
RPOSMLSKLHGGFAH28DA,,90.50,住家用,鋼筋混凝土造,109年12月30日,十五層,三層
RPOSMLSKLHGGFAH28DA,,70.56,見其他登記事項,鋼筋混凝土造,109年12月30日,十五層,
RPXRMLSKLHGGFAH09DA,,63.21,住家用,鋼筋混凝土造,109年12月30日,十五層,十一層
RPXRMLSKLHGGFAH09DA,,29.44,本共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、梯間、水箱、機械室、停車空間、發電機房、台電配電場所、垃圾冷藏室、水循環機房、機房、電信室、防空避難室兼停車空間、污水機房、雨水機房、消防泵浦室、蓄水池等９項。,鋼筋混凝土造,109年12月30日,十五層,
RPTNMLTKLHGGFAH38DA,,89.02,住家用,鋼筋混凝土造,109年12月30日,十五層,二層
RPTNMLTKLHGGFAH38DA,,98.05,本共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、梯間、水箱、機械室、停車空間、發電機房、台電配電場所、垃圾冷藏室、水循環機房、機房、電信室、防空避難室兼停車空間、污水機房、雨水機房、消防泵浦室、蓄水池等９項。,鋼筋混凝土造,109年12月30日,十五層,
RPSSMLSKLHGGFAH68DA,,61.84,住家用,鋼筋混凝土造,109年12月30日,十五層,二層
RPSSMLSKLHGGFAH68DA,,28.95,本共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、梯間、水箱、機械室、停車空間、發電機房、台電配電場所、垃圾冷藏室、水循環機房、機房、電信室、防空避難室兼停車空間、污水機房、雨水機房、消防泵浦室、蓄水池等９項。,鋼筋混凝土造,109年12月30日,十五層,
RPVPMLPLLHGGFAH48DA,,62.37,住家用,鋼筋混凝土造,109年12月11日,十五層,九層
RPVPMLPLLHGGFAH48DA,,66.18,本共有部分之項目有：停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、梯間、機房、電信室、防空避難室兼停車空間、台電配電場所、垃圾處理室、發電機室、集合住宅（附屬管委會使用空間、梯間）、水箱等項。,鋼筋混凝土造,109年12月11日,十五層,
RPTNMLPLLHGGFAH08DA,4,122.02,住家用,鋼筋混凝土造,106年7月13日,十二層,二層
RPTNMLPLLHGGFAH08DA,4,241.03,本共有部分之項目有：集合住宅（附屬防空避難室兼停車空間、停車空間、公共服務空間、梯間、機房）等項。,鋼筋混凝土造,106年7月13日,十四層,
RPSPMLMLLHGGFAH87DA,,61.47,住家用,鋼筋混凝土造,109年12月30日,十五層,六層
RPSPMLMLLHGGFAH87DA,,55.96,本共有部分項目：集合住宅（附屬管委會使用空間、車道、梯間）、梯間、水箱、機械室、停車空間、發電機房、台電配電場所、垃圾冷藏室、水循環機房、機房、電信室、防空避難室兼停車空間、污水機房、雨水機房、消防泵浦室、蓄水池等９項。,鋼筋混凝土造,109年12月30日,十五層,
RPOSMLNLLHGGFAH87DA,,82.97,住家用,鋼筋混凝土造,109年10月23日,十四層,十一層
RPOSMLNLLHGGFAH87DA,,53.58,本共有部分之項目有：集合住宅（附屬管委會使用空間）、梯間、停車空間、防空避難室兼停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、電信室、台電配電場所、發電機室、垃圾處理室等１１項。,鋼筋混凝土造,109年10月23日,十四層,
RPOSMLNLLHGGFAH87DA,,17.06,本共有部分之項目有：集合住宅（附屬梯間）、梯間、水箱、機房等４項。,鋼筋混凝土造,109年10月23日,十四層,
RPTOMLPLLHGGFAH18DA,21,47.70,住家用,鋼筋混凝土造,88年10月5日,八層,二層
RPTOMLPLLHGGFAH18DA,21,47.70,住家用,鋼筋混凝土造,88年10月5日,八層,二層
RPTOMLPLLHGGFAH18DA,21,30.41,共有部份,鋼筋混凝土造,88年10月5日,八層,
RPTOMLPLLHGGFAH18DA,21,30.41,共有部份,鋼筋混凝土造,88年10月5日,八層,
RPWSMLNLLHGGFAH68DA,,82.97,住家用,鋼筋混凝土造,109年10月23日,十四層,十二層
RPWSMLNLLHGGFAH68DA,,53.58,本共有部分之項目有：集合住宅（附屬管委會使用空間）、梯間、停車空間、防空避難室兼停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、電信室、台電配電場所、發電機室、垃圾處理室等１１項。,鋼筋混凝土造,109年10月23日,十四層,
RPWSMLNLLHGGFAH68DA,,17.06,本共有部分之項目有：集合住宅（附屬梯間）、梯間、水箱、機房等４項。,鋼筋混凝土造,109年10月23日,十四層,
RPWPMLPLLHGGFAH58DA,26,80.74,住家用,鋼筋混凝土造,84年4月19日,十九層,十七層
RPWPMLPLLHGGFAH58DA,26,13.91,共有部份,鋼筋混凝土造,84年4月19日,二十層,
RPWPMLPLLHGGFAH58DA,26,3.12,共有部份,鋼筋混凝土造,84年4月19日,十九層,
RPRQMLPLLHGGFAH18DA,,62.37,住家用,鋼筋混凝土造,109年12月11日,十五層,八層
RPRQMLPLLHGGFAH18DA,,66.18,本共有部分之項目有：停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、梯間、機房、電信室、防空避難室兼停車空間、台電配電場所、垃圾處理室、發電機室、集合住宅（附屬管委會使用空間、梯間）、水箱等項。,鋼筋混凝土造,109年12月11日,十五層,
RPQQMLPLLHGGFAH08DA,,39.12,住家用,鋼筋混凝土造,109年12月11日,十五層,十層
RPQQMLPLLHGGFAH08DA,,39.12,住家用,鋼筋混凝土造,109年12月11日,十五層,十層
RPQQMLPLLHGGFAH08DA,,55.23,本共有部分之項目有：停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、梯間、機房、電信室、防空避難室兼停車空間、台電配電場所、垃圾處理室、發電機室、集合住宅（附屬管委會使用空間、梯間）、水箱等項。,鋼筋混凝土造,109年12月11日,十五層,
RPQQMLPLLHGGFAH08DA,,55.23,本共有部分之項目有：停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、梯間、機房、電信室、防空避難室兼停車空間、台電配電場所、垃圾處理室、發電機室、集合住宅（附屬管委會使用空間、梯間）、水箱等項。,鋼筋混凝土造,109年12月11日,十五層,
RPSQMLPLLHGGFAH28DA,,62.37,住家用,鋼筋混凝土造,109年12月11日,十五層,九層
RPSQMLPLLHGGFAH28DA,,66.18,本共有部分之項目有：停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、梯間、機房、電信室、防空避難室兼停車空間、台電配電場所、垃圾處理室、發電機室、集合住宅（附屬管委會使用空間、梯間）、水箱等項。,鋼筋混凝土造,109年12月11日,十五層,
RPTQMLPLLHGGFAH38DA,27,75.20,住家用,鋼筋混凝土造,83年7月13日,十七層,十五層
RPTQMLPLLHGGFAH38DA,27,12.94,共有部份,鋼筋混凝土造,83年7月13日,十七層,
RPTQMLPLLHGGFAH38DA,27,10.07,共有部份,鋼筋混凝土造,83年7月13日,十七層,
RPUQMLPLLHGGFAH48DA,23,98.40,住家用,鋼筋混凝土造,86年11月28日,二十五層,十九層
RPUQMLPLLHGGFAH48DA,23,11.47,共有部份,鋼筋混凝土造,86年11月28日,二十五層,
RPVQMLPLLHGGFAH58DA,,78.06,住家用,鋼筋混凝土造,109年12月11日,十五層,五層
RPVQMLPLLHGGFAH58DA,,73.64,本共有部分之項目有：停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、梯間、機房、電信室、防空避難室兼停車空間、台電配電場所、垃圾處理室、發電機室、集合住宅（附屬管委會使用空間、梯間）、水箱等項。,鋼筋混凝土造,109年12月11日,十五層,
RPTRMLPLLHGGFAH48DA,,62.37,住家用,鋼筋混凝土造,109年12月11日,十五層,八層
RPTRMLPLLHGGFAH48DA,,66.18,本共有部分之項目有：停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、梯間、機房、電信室、防空避難室兼停車空間、台電配電場所、垃圾處理室、發電機室、集合住宅（附屬管委會使用空間、梯間）、水箱等項。,鋼筋混凝土造,109年12月11日,十五層,
RPVRMLPLLHGGFAH68DA,,31.18,住家用,鋼筋混凝土造,109年12月11日,十五層,十五層
RPVRMLPLLHGGFAH68DA,,31.18,住家用,鋼筋混凝土造,109年12月11日,十五層,十五層
RPVRMLPLLHGGFAH68DA,,33.09,本共有部分之項目有：停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、梯間、機房、電信室、防空避難室兼停車空間、台電配電場所、垃圾處理室、發電機室、集合住宅（附屬管委會使用空間、梯間）、水箱等項。,鋼筋混凝土造,109年12月11日,十五層,
RPVRMLPLLHGGFAH68DA,,33.09,本共有部分之項目有：停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、梯間、機房、電信室、防空避難室兼停車空間、台電配電場所、垃圾處理室、發電機室、集合住宅（附屬管委會使用空間、梯間）、水箱等項。,鋼筋混凝土造,109年12月11日,十五層,
RPWQMLPLLHGGFAH68DA,,39.03,住家用,鋼筋混凝土造,109年12月11日,十五層,十層
RPWQMLPLLHGGFAH68DA,,39.03,住家用,鋼筋混凝土造,109年12月11日,十五層,十層
RPWQMLPLLHGGFAH68DA,,36.82,本共有部分之項目有：停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、梯間、機房、電信室、防空避難室兼停車空間、台電配電場所、垃圾處理室、發電機室、集合住宅（附屬管委會使用空間、梯間）、水箱等項。,鋼筋混凝土造,109年12月11日,十五層,
RPWQMLPLLHGGFAH68DA,,36.82,本共有部分之項目有：停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、梯間、機房、電信室、防空避難室兼停車空間、台電配電場所、垃圾處理室、發電機室、集合住宅（附屬管委會使用空間、梯間）、水箱等項。,鋼筋混凝土造,109年12月11日,十五層,
RPWRMLPLLHGGFAH78DA,,77.31,住家用,鋼筋混凝土造,109年12月11日,十五層,十四層
RPWRMLPLLHGGFAH78DA,,73.26,本共有部分之項目有：停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、梯間、機房、電信室、防空避難室兼停車空間、台電配電場所、垃圾處理室、發電機室、集合住宅（附屬管委會使用空間、梯間）、水箱等項。,鋼筋混凝土造,109年12月11日,十五層,
RPOSMLPLLHGGFAH08DA,,78.24,住家用,鋼筋混凝土造,109年12月11日,十五層,十五層
RPOSMLPLLHGGFAH08DA,,73.64,本共有部分之項目有：停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、梯間、機房、電信室、防空避難室兼停車空間、台電配電場所、垃圾處理室、發電機室、集合住宅（附屬管委會使用空間、梯間）、水箱等項。,鋼筋混凝土造,109年12月11日,十五層,
RPPSMLPLLHGGFAH18DA,,78.06,住家用,鋼筋混凝土造,109年12月11日,十五層,四層
RPPSMLPLLHGGFAH18DA,,72.58,本共有部分之項目有：停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、梯間、機房、電信室、防空避難室兼停車空間、台電配電場所、垃圾處理室、發電機室、集合住宅（附屬管委會使用空間、梯間）、水箱等項。,鋼筋混凝土造,109年12月11日,十五層,
RPORMLPLLHGGFAH97DA,,62.37,住家用,鋼筋混凝土造,109年12月11日,十五層,三層
RPORMLPLLHGGFAH97DA,,66.18,本共有部分之項目有：停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、梯間、機房、電信室、防空避難室兼停車空間、台電配電場所、垃圾處理室、發電機室、集合住宅（附屬管委會使用空間、梯間）、水箱等項。,鋼筋混凝土造,109年12月11日,十五層,
RPPRMLPLLHGGFAH08DA,,53.91,住家用,鋼筋混凝土造,109年12月11日,十五層,十五層
RPPRMLPLLHGGFAH08DA,,61.14,本共有部分之項目有：停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、梯間、機房、電信室、防空避難室兼停車空間、台電配電場所、垃圾處理室、發電機室、集合住宅（附屬管委會使用空間、梯間）、水箱等項。,鋼筋混凝土造,109年12月11日,十五層,
RPTPMLOLLHGGFAH18DA,1,70.36,住家用,鋼筋混凝土造,108年10月15日,十五層,九層
RPTPMLOLLHGGFAH18DA,1,60.32,停車空間、梯間、污水及雨水機房、蓄水池、消防泵浦室、機房、發電機室、防空避難室兼停車空間、垃圾處理室、電信室、水景機房、台電配電場所、附屬管委會使用空間、車道、水箱、附屬梯間、管理室等項。,鋼筋混凝土造,108年10月15日,十五層,
RPSUMLNLLHGGFAH48DA,,41.95,住家用,鋼筋混凝土造,109年10月23日,十四層,五層
RPSUMLNLLHGGFAH48DA,,41.95,住家用,鋼筋混凝土造,109年10月23日,十四層,五層
RPSUMLNLLHGGFAH48DA,,26.87,本共有部分之項目有：集合住宅（附屬管委會使用空間）、梯間、停車空間、防空避難室兼停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、電信室、台電配電場所、發電機室、垃圾處理室等１１項。,鋼筋混凝土造,109年10月23日,十四層,
RPSUMLNLLHGGFAH48DA,,26.87,本共有部分之項目有：集合住宅（附屬管委會使用空間）、梯間、停車空間、防空避難室兼停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、電信室、台電配電場所、發電機室、垃圾處理室等１１項。,鋼筋混凝土造,109年10月23日,十四層,
RPSUMLNLLHGGFAH48DA,,9.06,本共有部分之項目有：集合住宅（附屬梯間）、梯間、水箱、機房等４項。,鋼筋混凝土造,109年10月23日,十四層,
RPSUMLNLLHGGFAH48DA,,9.06,本共有部分之項目有：集合住宅（附屬梯間）、梯間、水箱、機房等４項。,鋼筋混凝土造,109年10月23日,十四層,
RPQRMLPLLHGGFAH18DA,,77.31,住家用,鋼筋混凝土造,109年12月11日,十五層,七層
RPQRMLPLLHGGFAH18DA,,73.26,本共有部分之項目有：停車空間、消防幫浦室、污水及雨水回收機房、蓄水池、梯間、機房、電信室、防空避難室兼停車空間、台電配電場所、垃圾處理室、發電機室、集合住宅（附屬管委會使用空間、梯間）、水箱等項。,鋼筋混凝土造,109年12月11日,十五層,
RPUPMLQLLHGGFAH48DA,17,.23,管理員室,鋼筋混凝土造,93年8月3日,十一層,一層
RPUPMLQLLHGGFAH48DA,17,73.98,住家用,鋼筋混凝土造,93年8月3日,十一層,八層
RPUPMLQLLHGGFAH48DA,17,7.38,共有部份,鋼筋混凝土造,93年8月3日,十一層,
RPUPMLQLLHGGFAH48DA,17,25.11,共有部份,鋼筋混凝土造,93年8月3日,十一層,
RPUPMLQLLHGGFAH48DA,17,18.73,共有部份,鋼筋混凝土造,93年8月3日,十一層,
RPWOMLQLLHGGFAH58DA,11,144.03,住家用,鋼筋混凝土造,98年10月30日,十二層,六層
RPWOMLQLLHGGFAH58DA,11,95.55,本共有部分之項目有：防空避難室兼停車空間、開放空間、公共服務空間、管理員室、樓梯間、機械室、水箱。,鋼筋混凝土造,98年10月30日,十二層,
RPXOMLQLLHGGFAH68DA,19,.02,管理員室,鋼筋混凝土造,91年2月22日,九層,一層
RPXOMLQLLHGGFAH68DA,19,82.56,住家用,鋼筋混凝土造,91年2月22日,九層,四層
RPXOMLQLLHGGFAH68DA,19,30.00,共有部份,鋼筋混凝土造,91年2月22日,九層,
RPXOMLQLLHGGFAH68DA,19,27.41,共有部份,鋼筋混凝土造,91年2月22日,九層,
RPRRMLTLLHGGFAH68DA,,390.94,住宅、住宅（附屬停車空間）、店鋪、樓梯間、機房、水箱,鋼筋混凝土造,109年8月20日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPWPMLTLLHGGFAH98DA,1,104.43,住家用,鋼筋混凝土造,109年6月22日,十四層,六層
RPWPMLTLLHGGFAH98DA,1,15.14,本共有部分之項目有：梯廳、排煙室等二項,鋼筋混凝土造,109年6月22日,十四層,
RPWPMLTLLHGGFAH98DA,1,3.60,本共有部分之項目有：樓梯間、水箱等二項,鋼筋混凝土造,109年6月22日,十四層,
RPWPMLTLLHGGFAH98DA,1,33.11,本共有部分之項目有：管委會使用空間、樓梯間、機械室等三項,鋼筋混凝土造,109年6月22日,十四層,
RPWPMLTLLHGGFAH98DA,1,37.41,本共有部分之項目有：停車空間、防空避難室兼停車空間等二項,鋼筋混凝土造,109年6月22日,十四層,
RPSRMLTLLHGGFAH78DA,1,137.30,住家用,鋼筋混凝土造,108年9月4日,二十四層,四層
RPSRMLTLLHGGFAH78DA,1,108.03,本共有部分之項目有：防空避難室兼停車空間，機房，停車空間，防災中心，集合住宅（附屬排煙室，安全梯，公共服務空間）樓電梯間，樓梯間，水箱，排煙室等項。,鋼筋混凝土造,108年9月4日,二十四層,
RPQSMLTLLHGGFAH68DA,26,104.76,住家用,鋼筋混凝土造,84年9月2日,八層,四層
RPQSMLTLLHGGFAH68DA,26,51.24,共有部份,鋼筋混凝土造,84年9月2日,八層,
RPQSMLTLLHGGFAH68DA,26,14.08,共有部份,鋼筋混凝土造,84年9月2日,八層,
RPWOMLKMLHGGFAH08DA,1,18.81,住家用,鋼筋混凝土造,108年12月18日,九層,五層
RPWOMLKMLHGGFAH08DA,1,12.71,本共有部分之項目有：集合住宅（附屬停車空間）、電梯間、梯間、機電空間、機房、水箱、防空避難室、汽車升降機道、停車空間等項。,鋼筋混凝土造,108年12月18日,九層,
RPVQMLKMLHGGFAH18DA,26,67.78,住家用,鋼筋混凝土造,84年1月20日,十六層,十四層
RPVQMLKMLHGGFAH18DA,26,12.28,共有部份,鋼筋混凝土造,84年1月20日,十六層,
RPVQMLKMLHGGFAH18DA,26,15.00,共有部份,鋼筋混凝土造,84年1月20日,十六層,
RPWPMLKMLHGGFAH18DA,3,67.98,住家用,鋼筋混凝土造,107年6月11日,十二層,十一層
RPWPMLKMLHGGFAH18DA,3,51.79,本建物共有部分項目：管委會使用空間，梯間，車道，機房，水箱、停車空間，台電配電室，儲藏室，電信室，垃圾處理室，蓄水池，水池機房，防空避難室兼停車空間，汙水，雨水機房，消防幫浦室，發電機室等項。,鋼筋混凝土造,107年6月11日,十二層,
RPOOMLLMLHGGFAH37DA,3,125.73,店舖、店舖（附屬儲藏室）,鋼筋混凝土造,106年11月6日,十四層,一層 夾層
RPOOMLLMLHGGFAH37DA,3,91.04,本共有部分之項目有：防空避難室兼停車空間、停車空間、管委會使用空間、樓梯間、機房及水箱等項。,鋼筋混凝土造,106年11月6日,十四層,
RPOPMLMLKHGGFBH47DA,18,63.18,住家用,鋼筋混凝土造,91年12月30日,十一層,十一層
RPOPMLMLKHGGFBH47DA,18,7.94,共有部分,鋼筋混凝土造,91年12月30日,十一層,
RPOPMLMLKHGGFBH47DA,18,6.80,共有部分,鋼筋混凝土造,91年12月30日,十一層,
RPOPMLMLKHGGFBH47DA,18,4.33,共有部分,鋼筋混凝土造,91年12月30日,十一層,
RPPRMLPLKHGGFBH08DA,27,103.92,住家用,鋼筋混凝土造,83年2月5日,七層,七層
RPPRMLPLKHGGFBH08DA,27,13.42,共有部分,鋼筋混凝土造,83年2月5日,七層,
RPQRMLMJLHGGFBH77DA,21,35.89,辦公室,鋼筋混凝土造,89年8月8日,十四層,十一層
RPQRMLMJLHGGFBH77DA,21,7.10,共有部分,鋼筋混凝土造,89年8月8日,十四層,
RPQRMLMJLHGGFBH77DA,21,2.79,共有部分,鋼筋混凝土造,89年8月8日,十四層,
RPPPMLNJLHGGFBH57DA,26,79.31,住家用,鋼筋混凝土造,83年12月20日,七層,六層
