交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),復國二路79巷1~30號,1100123,土地1建物1車位0,全,二層,透天厝,-1,88.02,4,3,2,有,無,9100000,103386,0,083
土地,北灣段631~660地號,1090919,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1233720,44732,0,084
土地,北灣段631~660地號,1090819,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9021200,5776,0,084
土地,北灣段631~660地號,1090819,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9021200,5776,0,084
土地,北灣段631~660地號,1090819,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9021200,5776,0,084
土地,北灣段631~660地號,1090819,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9021200,5776,0,084
土地,北灣段631~660地號,1090819,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1646200,1054,0,084
土地,北灣段631~660地號,1090819,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1646200,1054,0,084
土地,北灣段631~660地號,1090819,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1646200,1054,0,084
土地,北灣段631~660地號,1090819,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1646200,1054,0,084
土地,北灣段631~660地號,1090819,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1646200,1054,0,084
土地,北灣段631~660地號,1090819,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,8226200,5267,0,084
土地,北灣段631~660地號,1090819,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,8226200,5267,0,084
土地,北灣段631~660地號,1090819,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9922500,6353,0,084
土地,北灣段631~660地號,1090819,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,188500,121,0,084
土地,北灣段631~660地號,1090819,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,188500,121,0,084
土地,北灣段631~660地號,1090819,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,752400,482,0,084
